Feature
5997,GRCh38_ENSG00000101421
5998,GRCh38_ENSG00000183624
5999,GRCh38_ENSG00000152413
6000,GRCh38_ENSG00000050628
6001,GRCh38_ENSG00000265763
6002,GRCh38_ENSG00000137815
6003,GRCh38_ENSG00000197256
6004,GRCh38_ENSG00000272021
6005,GRCh38_ENSG00000168795
6006,GRCh38_ENSG00000157020
6007,GRCh38_ENSG00000113532
6008,GRCh38_ENSG00000022840
6009,GRCh38_ENSG00000138760
6010,GRCh38_ENSG00000092445
6011,GRCh38_ENSG00000118407
6012,GRCh38_ENSG00000170290
6013,GRCh38_ENSG00000288103
6014,GRCh38_ENSG00000251364
6015,GRCh38_ENSG00000149218
6016,GRCh38_ENSG00000270761
6017,GRCh38_ENSG00000174871
6018,GRCh38_ENSG00000187792
6019,GRCh38_ENSG00000115568
6020,GRCh38_ENSG00000091483
6021,GRCh38_ENSG00000115504
6022,GRCh38_ENSG00000158863
6023,GRCh38_ENSG00000254860
6024,GRCh38_ENSG00000069956
6025,GRCh38_ENSG00000169564
6026,GRCh38_ENSG00000188368
6027,GRCh38_ENSG00000170855
6028,GRCh38_ENSG00000197724
6029,GRCh38_ENSG00000115266
6030,GRCh38_ENSG00000007341
6031,GRCh38_ENSG00000165915
6032,GRCh38_ENSG00000074266
6033,GRCh38_ENSG00000270179
6034,GRCh38_ENSG00000047056
6035,GRCh38_ENSG00000136877
6036,GRCh38_ENSG00000175352
6037,GRCh38_ENSG00000160679
6038,GRCh38_ENSG00000174444
6039,GRCh38_ENSG00000104375
6040,GRCh38_ENSG00000167653
6041,GRCh38_ENSG00000274736
6042,GRCh38_ENSG00000145908
6043,GRCh38_ENSG00000125741
6044,GRCh38_ENSG00000219200
6045,GRCh38_ENSG00000177732
6046,GRCh38_ENSG00000158109
6047,GRCh38_ENSG00000153827
6048,GRCh38_ENSG00000146674
6049,GRCh38_ENSG00000144810
6050,GRCh38_ENSG00000183291
6051,GRCh38_ENSG00000260317
6052,GRCh38_ENSG00000103253
6053,GRCh38_ENSG00000157680
6054,GRCh38_ENSG00000160877
6055,GRCh38_ENSG00000197020
6056,GRCh38_ENSG00000198353
6057,GRCh38_ENSG00000166012
6058,GRCh38_ENSG00000287190
6059,GRCh38_ENSG00000184716
6060,GRCh38_ENSG00000172757
6061,GRCh38_ENSG00000249751
6062,GRCh38_ENSG00000275700
6063,GRCh38_ENSG00000240303
6064,GRCh38_ENSG00000170430
6065,GRCh38_ENSG00000124203
6066,GRCh38_ENSG00000069329
6067,GRCh38_ENSG00000133119
6068,GRCh38_ENSG00000138443
6069,GRCh38_ENSG00000151882
6070,GRCh38_ENSG00000167775
6071,GRCh38_ENSG00000157353
6072,GRCh38_ENSG00000253392
6073,GRCh38_ENSG00000223552
6074,GRCh38_ENSG00000189320
6075,GRCh38_ENSG00000181790
6076,GRCh38_ENSG00000126522
6077,GRCh38_ENSG00000119778
6078,GRCh38_ENSG00000109762
6079,GRCh38_ENSG00000275894
6080,GRCh38_ENSG00000178386
6081,GRCh38_ENSG00000288001
6082,GRCh38_ENSG00000165046
6083,GRCh38_ENSG00000128534
6084,GRCh38_ENSG00000224243
6085,GRCh38_ENSG00000150867
6086,GRCh38_ENSG00000120337
6087,GRCh38_ENSG00000258279
6088,GRCh38_ENSG00000174574
6089,GRCh38_ENSG00000247317
6090,GRCh38_ENSG00000157540
6091,GRCh38_ENSG00000147649
6092,GRCh38_ENSG00000187624
6093,GRCh38_ENSG00000154174
6094,GRCh38_ENSG00000204843
6095,GRCh38_ENSG00000154102
6096,GRCh38_ENSG00000132518
6097,GRCh38_ENSG00000105656
6098,GRCh38_ENSG00000107736
6099,GRCh38_ENSG00000184939
6100,GRCh38_ENSG00000080824
6101,GRCh38_ENSG00000107679
6102,GRCh38_ENSG00000006432
6103,GRCh38_ENSG00000055211
6104,GRCh38_ENSG00000166444
6105,GRCh38_ENSG00000165801
6106,GRCh38_ENSG00000260852
6107,GRCh38_ENSG00000112183
6108,GRCh38_ENSG00000204572
6109,GRCh38_ENSG00000136152
6110,GRCh38_ENSG00000136874
6111,GRCh38_ENSG00000060069
6112,GRCh38_ENSG00000031691
6113,GRCh38_ENSG00000172172
6114,GRCh38_ENSG00000158402
6115,GRCh38_ENSG00000163249
6116,GRCh38_ENSG00000157514
6117,GRCh38_ENSG00000082397
6118,GRCh38_ENSG00000142544
6119,GRCh38_ENSG00000229325
6120,GRCh38_ENSG00000076984
6121,GRCh38_ENSG00000143228
6122,GRCh38_ENSG00000168887
6123,GRCh38_ENSG00000232077
6124,GRCh38_ENSG00000121691
6125,GRCh38_ENSG00000140694
6126,GRCh38_ENSG00000169490
6127,GRCh38_ENSG00000236404
6128,GRCh38_ENSG00000196420
6129,GRCh38_ENSG00000013725
6130,GRCh38_ENSG00000186407
6131,GRCh38_ENSG00000166446
6132,GRCh38_ENSG00000108984
6133,GRCh38_ENSG00000204120
6134,GRCh38_ENSG00000111275
6135,GRCh38_ENSG00000264745
6136,GRCh38_ENSG00000137806
6137,GRCh38_ENSG00000158552
6138,GRCh38_ENSG00000248161
6139,GRCh38_ENSG00000138802
6140,GRCh38_ENSG00000186132
6141,GRCh38_ENSG00000112902
6142,GRCh38_ENSG00000125999
6143,GRCh38_ENSG00000170312
6144,GRCh38_ENSG00000203875
6145,GRCh38_ENSG00000083817
6146,GRCh38_ENSG00000108797
6147,GRCh38_ENSG00000033627
6148,GRCh38_ENSG00000175356
6149,GRCh38_ENSG00000140299
6150,GRCh38_ENSG00000166016
6151,GRCh38_ENSG00000103522
6152,GRCh38_ENSG00000247595
6153,GRCh38_ENSG00000244038
6154,GRCh38_ENSG00000163466
6155,GRCh38_ENSG00000115540
6156,GRCh38_ENSG00000132321
6157,GRCh38_ENSG00000204859
6158,GRCh38_ENSG00000238164
6159,GRCh38_ENSG00000278192
6160,GRCh38_ENSG00000071282
6161,GRCh38_ENSG00000167635
6162,GRCh38_ENSG00000232453
6163,GRCh38_ENSG00000164081
6164,GRCh38_ENSG00000141934
6165,GRCh38_ENSG00000114859
6166,GRCh38_ENSG00000273476
6167,GRCh38_ENSG00000160862
6168,GRCh38_ENSG00000271420
6169,GRCh38_ENSG00000158710
6170,GRCh38_ENSG00000170584
6171,GRCh38_ENSG00000115267
6172,GRCh38_ENSG00000084110
6173,GRCh38_ENSG00000110719
6174,GRCh38_ENSG00000254363
6175,GRCh38_ENSG00000171720
6176,GRCh38_ENSG00000236107
6177,GRCh38_ENSG00000272420
6178,GRCh38_ENSG00000175414
6179,GRCh38_ENSG00000155868
6180,GRCh38_ENSG00000154330
6181,GRCh38_ENSG00000236423
6182,GRCh38_ENSG00000225535
6183,GRCh38_ENSG00000140284
6184,GRCh38_ENSG00000168701
6185,GRCh38_ENSG00000165312
6186,GRCh38_ENSG00000152457
6187,GRCh38_ENSG00000163219
6188,GRCh38_ENSG00000269313
6189,GRCh38_ENSG00000245848
6190,GRCh38_ENSG00000148848
6191,GRCh38_ENSG00000106290
6192,GRCh38_ENSG00000283886
6193,GRCh38_ENSG00000173894
6194,GRCh38_ENSG00000137101
6195,GRCh38_ENSG00000230368
6196,GRCh38_ENSG00000196792
6197,GRCh38_ENSG00000000460
6198,GRCh38_ENSG00000100003
6199,GRCh38_ENSG00000151729
6200,GRCh38_ENSG00000121858
6201,GRCh38_ENSG00000272529
6202,GRCh38_ENSG00000154059
6203,GRCh38_ENSG00000205323
6204,GRCh38_ENSG00000196843
6205,GRCh38_ENSG00000085224
6206,GRCh38_ENSG00000013810
6207,GRCh38_ENSG00000174151
6208,GRCh38_ENSG00000197265
6209,GRCh38_ENSG00000114735
6210,GRCh38_ENSG00000159648
6211,GRCh38_ENSG00000146904
6212,GRCh38_ENSG00000233355
6213,GRCh38_ENSG00000174370
6214,GRCh38_ENSG00000129450
6215,GRCh38_ENSG00000172409
6216,GRCh38_ENSG00000130055
6217,GRCh38_ENSG00000100342
6218,GRCh38_ENSG00000273855
6219,GRCh38_ENSG00000103150
6220,GRCh38_ENSG00000259891
6221,GRCh38_ENSG00000166479
6222,GRCh38_ENSG00000185298
6223,GRCh38_ENSG00000269386
6224,GRCh38_ENSG00000175772
6225,GRCh38_ENSG00000147654
6226,GRCh38_ENSG00000061936
6227,GRCh38_ENSG00000174600
6228,GRCh38_ENSG00000040933
6229,GRCh38_ENSG00000135127
6230,GRCh38_ENSG00000198743
6231,GRCh38_ENSG00000258818
6232,GRCh38_ENSG00000163359
6233,GRCh38_ENSG00000178035
6234,GRCh38_ENSG00000250208
6235,GRCh38_ENSG00000156983
6236,GRCh38_ENSG00000106009
6237,GRCh38_ENSG00000139180
6238,GRCh38_ENSG00000142864
6239,GRCh38_ENSG00000107902
6240,GRCh38_ENSG00000184785
6241,GRCh38_ENSG00000153790
6242,GRCh38_ENSG00000161036
6243,GRCh38_ENSG00000231890
6244,GRCh38_ENSG00000198492
6245,GRCh38_ENSG00000226950
6246,GRCh38_ENSG00000264235
6247,GRCh38_ENSG00000131944
6248,GRCh38_ENSG00000131236
6249,GRCh38_ENSG00000092621
6250,GRCh38_ENSG00000177951
6251,GRCh38_ENSG00000266265
6252,GRCh38_ENSG00000176853
6253,GRCh38_ENSG00000110536
6254,GRCh38_ENSG00000075073
6255,GRCh38_ENSG00000151498
6256,GRCh38_ENSG00000163374
6257,GRCh38_ENSG00000087008
6258,GRCh38_ENSG00000184194
6259,GRCh38_ENSG00000177556
6260,GRCh38_ENSG00000125823
6261,GRCh38_ENSG00000124784
6262,GRCh38_ENSG00000140006
6263,GRCh38_ENSG00000267680
6264,GRCh38_ENSG00000241316
6265,GRCh38_ENSG00000100644
6266,GRCh38_ENSG00000165923
6267,GRCh38_ENSG00000205758
6268,GRCh38_ENSG00000167173
6269,GRCh38_ENSG00000148053
6270,GRCh38_ENSG00000169248
6271,GRCh38_ENSG00000159496
6272,GRCh38_ENSG00000116141
6273,GRCh38_ENSG00000224086
6274,GRCh38_ENSG00000136463
6275,GRCh38_ENSG00000136731
6276,GRCh38_ENSG00000140829
6277,GRCh38_ENSG00000100196
6278,GRCh38_ENSG00000138413
6279,GRCh38_ENSG00000167549
6280,GRCh38_ENSG00000166295
6281,GRCh38_ENSG00000214021
6282,GRCh38_ENSG00000218357
6283,GRCh38_ENSG00000141378
6284,GRCh38_ENSG00000261754
6285,GRCh38_ENSG00000136813
6286,GRCh38_ENSG00000011009
6287,GRCh38_ENSG00000176692
6288,GRCh38_ENSG00000204179
6289,GRCh38_ENSG00000167770
6290,GRCh38_ENSG00000125804
6291,GRCh38_ENSG00000102401
6292,GRCh38_ENSG00000023909
6293,GRCh38_ENSG00000159556
6294,GRCh38_ENSG00000081019
6295,GRCh38_ENSG00000111424
6296,GRCh38_ENSG00000111790
6297,GRCh38_ENSG00000070214
6298,GRCh38_ENSG00000250764
6299,GRCh38_ENSG00000154783
6300,GRCh38_ENSG00000260526
6301,GRCh38_ENSG00000273367
6302,GRCh38_ENSG00000214432
6303,GRCh38_ENSG00000113273
6304,GRCh38_ENSG00000277559
6305,GRCh38_ENSG00000101210
6306,GRCh38_ENSG00000076650
6307,GRCh38_ENSG00000198010
6308,GRCh38_ENSG00000177084
6309,GRCh38_ENSG00000261167
6310,GRCh38_ENSG00000158526
6311,GRCh38_ENSG00000089737
6312,GRCh38_ENSG00000161013
6313,GRCh38_ENSG00000283913
6314,GRCh38_ENSG00000113739
6315,GRCh38_ENSG00000163040
6316,GRCh38_ENSG00000104853
6317,GRCh38_ENSG00000157881
6318,GRCh38_ENSG00000249463
6319,GRCh38_ENSG00000000419
6320,GRCh38_ENSG00000129422
6321,GRCh38_ENSG00000261848
6322,GRCh38_ENSG00000149260
6323,GRCh38_ENSG00000131398
6324,GRCh38_ENSG00000236444
6325,GRCh38_ENSG00000112769
6326,GRCh38_ENSG00000242553
6327,GRCh38_ENSG00000162493
6328,GRCh38_ENSG00000140548
6329,GRCh38_ENSG00000273382
6330,GRCh38_ENSG00000078018
6331,GRCh38_ENSG00000155629
6332,GRCh38_ENSG00000267440
6333,GRCh38_ENSG00000068831
6334,GRCh38_ENSG00000143514
6335,GRCh38_ENSG00000136997
6336,GRCh38_ENSG00000113966
6337,GRCh38_ENSG00000177125
6338,GRCh38_ENSG00000254560
6339,GRCh38_ENSG00000137959
6340,GRCh38_ENSG00000163357
6341,GRCh38_ENSG00000286408
6342,GRCh38_ENSG00000163297
6343,GRCh38_ENSG00000144867
6344,GRCh38_ENSG00000175606
6345,GRCh38_ENSG00000109062
6346,GRCh38_ENSG00000237819
6347,GRCh38_ENSG00000144724
6348,GRCh38_ENSG00000198203
6349,GRCh38_ENSG00000049239
6350,GRCh38_ENSG00000107959
6351,GRCh38_ENSG00000165282
6352,GRCh38_ENSG00000163624
6353,GRCh38_ENSG00000134108
6354,GRCh38_ENSG00000285517
6355,GRCh38_ENSG00000113141
6356,GRCh38_ENSG00000247516
6357,GRCh38_ENSG00000135318
6358,GRCh38_ENSG00000137478
6359,GRCh38_ENSG00000270816
6360,GRCh38_ENSG00000111602
6361,GRCh38_ENSG00000167536
6362,GRCh38_ENSG00000139182
6363,GRCh38_ENSG00000125863
6364,GRCh38_ENSG00000163874
6365,GRCh38_ENSG00000134757
6366,GRCh38_ENSG00000132972
6367,GRCh38_ENSG00000260249
6368,GRCh38_ENSG00000164344
6369,GRCh38_ENSG00000138398
6370,GRCh38_ENSG00000166589
6371,GRCh38_ENSG00000142556
6372,GRCh38_ENSG00000117013
6373,GRCh38_ENSG00000221986
6374,GRCh38_ENSG00000196155
6375,GRCh38_ENSG00000153989
6376,GRCh38_ENSG00000087274
6377,GRCh38_ENSG00000009830
6378,GRCh38_ENSG00000172766
6379,GRCh38_ENSG00000004777
6380,GRCh38_ENSG00000128335
6381,GRCh38_ENSG00000182272
6382,GRCh38_ENSG00000162396
6383,GRCh38_ENSG00000105251
6384,GRCh38_ENSG00000171451
6385,GRCh38_ENSG00000166482
6386,GRCh38_ENSG00000223960
6387,GRCh38_ENSG00000167772
6388,GRCh38_ENSG00000144712
6389,GRCh38_ENSG00000111196
6390,GRCh38_ENSG00000137267
6391,GRCh38_ENSG00000160183
6392,GRCh38_ENSG00000286602
6393,GRCh38_ENSG00000173933
6394,GRCh38_ENSG00000144120
6395,GRCh38_ENSG00000106052
6396,GRCh38_ENSG00000050130
6397,GRCh38_ENSG00000154645
6398,GRCh38_ENSG00000262049
6399,GRCh38_ENSG00000165953
6400,GRCh38_ENSG00000123500
6401,GRCh38_ENSG00000186827
6402,GRCh38_ENSG00000071242
6403,GRCh38_ENSG00000172986
6404,GRCh38_ENSG00000069535
6405,GRCh38_ENSG00000277728
6406,GRCh38_ENSG00000267795
6407,GRCh38_ENSG00000165804
6408,GRCh38_ENSG00000169174
6409,GRCh38_ENSG00000253755
6410,GRCh38_ENSG00000166681
6411,GRCh38_ENSG00000089289
6412,GRCh38_ENSG00000155100
6413,GRCh38_ENSG00000275413
6414,GRCh38_ENSG00000124343
6415,GRCh38_ENSG00000105538
6416,GRCh38_ENSG00000173145
6417,GRCh38_ENSG00000213920
6418,GRCh38_ENSG00000233396
6419,GRCh38_ENSG00000181523
6420,GRCh38_ENSG00000167700
6421,GRCh38_ENSG00000122034
6422,GRCh38_ENSG00000258711
6423,GRCh38_ENSG00000085449
6424,GRCh38_ENSG00000106799
6425,GRCh38_ENSG00000134444
6426,GRCh38_ENSG00000164024
6427,GRCh38_ENSG00000118520
6428,GRCh38_ENSG00000102034
6429,GRCh38_ENSG00000081870
6430,GRCh38_ENSG00000182224
6431,GRCh38_ENSG00000132825
6432,GRCh38_ENSG00000153253
6433,GRCh38_ENSG00000172322
6434,GRCh38_ENSG00000187664
6435,GRCh38_ENSG00000186806
6436,GRCh38_ENSG00000029364
6437,GRCh38_ENSG00000166578
6438,GRCh38_ENSG00000188167
6439,GRCh38_ENSG00000189046
6440,GRCh38_ENSG00000004700
6441,GRCh38_ENSG00000185811
6442,GRCh38_ENSG00000163864
6443,GRCh38_ENSG00000250305
6444,GRCh38_ENSG00000142733
6445,GRCh38_ENSG00000196312
6446,GRCh38_ENSG00000167106
6447,GRCh38_ENSG00000166477
6448,GRCh38_ENSG00000268516
6449,GRCh38_ENSG00000166170
6450,GRCh38_ENSG00000105248
6451,GRCh38_ENSG00000171130
6452,GRCh38_ENSG00000176912
6453,GRCh38_ENSG00000259649
6454,GRCh38_ENSG00000231764
6455,GRCh38_ENSG00000144182
6456,GRCh38_ENSG00000261105
6457,GRCh38_ENSG00000272128
6458,GRCh38_ENSG00000213214
6459,GRCh38_ENSG00000102174
6460,GRCh38_ENSG00000035499
6461,GRCh38_ENSG00000179240
6462,GRCh38_ENSG00000204475
6463,GRCh38_ENSG00000235513
6464,GRCh38_ENSG00000126705
6465,GRCh38_ENSG00000175727
6466,GRCh38_ENSG00000143369
6467,GRCh38_ENSG00000150773
6468,GRCh38_ENSG00000116514
6469,GRCh38_ENSG00000198858
6470,GRCh38_ENSG00000165417
6471,GRCh38_ENSG00000126005
6472,GRCh38_ENSG00000244215
6473,GRCh38_ENSG00000178078
6474,GRCh38_ENSG00000272170
6475,GRCh38_ENSG00000160226
6476,GRCh38_ENSG00000272361
6477,GRCh38_ENSG00000147679
6478,GRCh38_ENSG00000183520
6479,GRCh38_ENSG00000268996
6480,GRCh38_ENSG00000284194
6481,GRCh38_ENSG00000092096
6482,GRCh38_ENSG00000234828
6483,GRCh38_ENSG00000175489
6484,GRCh38_ENSG00000276412
6485,GRCh38_ENSG00000237813
6486,GRCh38_ENSG00000057252
6487,GRCh38_ENSG00000198929
6488,GRCh38_ENSG00000125740
6489,GRCh38_ENSG00000183978
6490,GRCh38_ENSG00000169641
6491,GRCh38_ENSG00000166136
6492,GRCh38_ENSG00000223466
6493,GRCh38_ENSG00000271734
6494,GRCh38_ENSG00000121316
6495,GRCh38_ENSG00000103064
6496,GRCh38_ENSG00000141161
6497,GRCh38_ENSG00000179546
6498,GRCh38_ENSG00000008018
6499,GRCh38_ENSG00000162817
6500,GRCh38_ENSG00000159596
6501,GRCh38_ENSG00000165899
6502,GRCh38_ENSG00000232788
6503,GRCh38_ENSG00000172458
6504,GRCh38_ENSG00000227744
6505,GRCh38_ENSG00000142657
6506,GRCh38_ENSG00000125652
6507,GRCh38_ENSG00000260992
6508,GRCh38_ENSG00000102225
6509,GRCh38_ENSG00000133574
6510,GRCh38_ENSG00000269929
6511,GRCh38_ENSG00000264672
6512,GRCh38_ENSG00000256980
6513,GRCh38_ENSG00000217442
6514,GRCh38_ENSG00000086289
6515,GRCh38_ENSG00000134146
6516,GRCh38_ENSG00000101187
6517,GRCh38_ENSG00000182636
6518,GRCh38_ENSG00000166592
6519,GRCh38_ENSG00000204569
6520,GRCh38_ENSG00000269176
6521,GRCh38_ENSG00000169783
6522,GRCh38_ENSG00000179528
6523,GRCh38_ENSG00000266680
6524,GRCh38_ENSG00000126814
6525,GRCh38_ENSG00000165406
6526,GRCh38_ENSG00000111729
6527,GRCh38_ENSG00000153558
6528,GRCh38_ENSG00000149657
6529,GRCh38_ENSG00000287033
6530,GRCh38_ENSG00000136827
6531,GRCh38_ENSG00000143185
6532,GRCh38_ENSG00000204386
6533,GRCh38_ENSG00000101337
6534,GRCh38_ENSG00000128322
6535,GRCh38_ENSG00000121390
6536,GRCh38_ENSG00000139988
6537,GRCh38_ENSG00000188735
6538,GRCh38_ENSG00000179604
6539,GRCh38_ENSG00000123095
6540,GRCh38_ENSG00000227959
6541,GRCh38_ENSG00000082258
6542,GRCh38_ENSG00000110013
6543,GRCh38_ENSG00000140463
6544,GRCh38_ENSG00000137098
6545,GRCh38_ENSG00000235277
6546,GRCh38_ENSG00000110429
6547,GRCh38_ENSG00000213088
6548,GRCh38_ENSG00000211966
6549,GRCh38_ENSG00000159348
6550,GRCh38_ENSG00000137310
6551,GRCh38_ENSG00000142279
6552,GRCh38_ENSG00000125835
6553,GRCh38_ENSG00000261613
6554,GRCh38_ENSG00000228742
6555,GRCh38_ENSG00000269352
6556,GRCh38_ENSG00000243477
6557,GRCh38_ENSG00000183723
6558,GRCh38_ENSG00000145246
6559,GRCh38_ENSG00000149925
6560,GRCh38_ENSG00000167118
6561,GRCh38_ENSG00000236859
6562,GRCh38_ENSG00000147027
6563,GRCh38_ENSG00000278396
6564,GRCh38_ENSG00000157456
6565,GRCh38_ENSG00000287987
6566,GRCh38_ENSG00000147155
6567,GRCh38_ENSG00000124532
6568,GRCh38_ENSG00000114529
6569,GRCh38_ENSG00000168028
6570,GRCh38_ENSG00000123411
6571,GRCh38_ENSG00000164741
6572,GRCh38_ENSG00000100413
6573,GRCh38_ENSG00000128928
6574,GRCh38_ENSG00000034152
6575,GRCh38_ENSG00000165233
6576,GRCh38_ENSG00000033100
6577,GRCh38_ENSG00000171302
6578,GRCh38_ENSG00000273018
6579,GRCh38_ENSG00000255833
6580,GRCh38_ENSG00000144395
6581,GRCh38_ENSG00000261879
6582,GRCh38_ENSG00000138613
6583,GRCh38_ENSG00000168246
6584,GRCh38_ENSG00000135999
6585,GRCh38_ENSG00000169221
6586,GRCh38_ENSG00000101189
6587,GRCh38_ENSG00000125650
6588,GRCh38_ENSG00000176142
6589,GRCh38_ENSG00000159307
6590,GRCh38_ENSG00000131368
6591,GRCh38_ENSG00000118496
6592,GRCh38_ENSG00000141480
6593,GRCh38_ENSG00000113205
6594,GRCh38_ENSG00000137054
6595,GRCh38_ENSG00000204296
6596,GRCh38_ENSG00000275630
6597,GRCh38_ENSG00000102996
6598,GRCh38_ENSG00000143149
6599,GRCh38_ENSG00000162437
6600,GRCh38_ENSG00000166780
6601,GRCh38_ENSG00000170776
6602,GRCh38_ENSG00000044446
6603,GRCh38_ENSG00000153982
6604,GRCh38_ENSG00000176659
6605,GRCh38_ENSG00000284954
6606,GRCh38_ENSG00000148690
6607,GRCh38_ENSG00000170653
6608,GRCh38_ENSG00000103546
6609,GRCh38_ENSG00000068001
6610,GRCh38_ENSG00000160298
6611,GRCh38_ENSG00000137185
6612,GRCh38_ENSG00000261220
6613,GRCh38_ENSG00000168002
6614,GRCh38_ENSG00000244349
6615,GRCh38_ENSG00000167447
6616,GRCh38_ENSG00000197301
6617,GRCh38_ENSG00000014919
6618,GRCh38_ENSG00000119537
6619,GRCh38_ENSG00000227051
6620,GRCh38_ENSG00000275476
6621,GRCh38_ENSG00000164694
6622,GRCh38_ENSG00000126351
6623,GRCh38_ENSG00000100836
6624,GRCh38_ENSG00000167965
6625,GRCh38_ENSG00000273812
6626,GRCh38_ENSG00000136280
6627,GRCh38_ENSG00000185527
6628,GRCh38_ENSG00000127914
6629,GRCh38_ENSG00000267395
6630,GRCh38_ENSG00000247199
6631,GRCh38_ENSG00000232093
6632,GRCh38_ENSG00000036549
6633,GRCh38_ENSG00000225973
6634,GRCh38_ENSG00000078596
6635,GRCh38_ENSG00000163453
6636,GRCh38_ENSG00000141527
6637,GRCh38_ENSG00000129158
6638,GRCh38_ENSG00000147548
6639,GRCh38_ENSG00000272829
6640,GRCh38_ENSG00000272944
6641,GRCh38_ENSG00000273702
6642,GRCh38_ENSG00000163605
6643,GRCh38_ENSG00000180953
6644,GRCh38_ENSG00000111364
6645,GRCh38_ENSG00000108387
6646,GRCh38_ENSG00000127720
6647,GRCh38_ENSG00000134077
6648,GRCh38_ENSG00000280029
6649,GRCh38_ENSG00000174282
6650,GRCh38_ENSG00000145824
6651,GRCh38_ENSG00000226067
6652,GRCh38_ENSG00000175931
6653,GRCh38_ENSG00000165175
6654,GRCh38_ENSG00000178764
6655,GRCh38_ENSG00000105568
6656,GRCh38_ENSG00000152705
6657,GRCh38_ENSG00000175073
6658,GRCh38_ENSG00000119421
6659,GRCh38_ENSG00000237491
6660,GRCh38_ENSG00000118473
6661,GRCh38_ENSG00000136381
6662,GRCh38_ENSG00000107719
6663,GRCh38_ENSG00000215343
6664,GRCh38_ENSG00000153574
6665,GRCh38_ENSG00000230563
6666,GRCh38_ENSG00000136247
6667,GRCh38_ENSG00000182871
6668,GRCh38_ENSG00000069849
6669,GRCh38_ENSG00000117036
6670,GRCh38_ENSG00000164109
6671,GRCh38_ENSG00000140564
6672,GRCh38_ENSG00000122692
6673,GRCh38_ENSG00000254685
6674,GRCh38_ENSG00000129667
6675,GRCh38_ENSG00000095002
6676,GRCh38_ENSG00000151338
6677,GRCh38_ENSG00000116574
6678,GRCh38_ENSG00000286193
6679,GRCh38_ENSG00000142207
6680,GRCh38_ENSG00000179387
6681,GRCh38_ENSG00000135778
6682,GRCh38_ENSG00000111206
6683,GRCh38_ENSG00000135093
6684,GRCh38_ENSG00000254682
6685,GRCh38_ENSG00000251194
6686,GRCh38_ENSG00000065534
6687,GRCh38_ENSG00000171824
6688,GRCh38_ENSG00000099942
6689,GRCh38_ENSG00000149187
6690,GRCh38_ENSG00000166025
6691,GRCh38_ENSG00000014216
6692,GRCh38_ENSG00000164970
6693,GRCh38_ENSG00000111667
6694,GRCh38_ENSG00000139697
6695,GRCh38_ENSG00000228701
6696,GRCh38_ENSG00000161798
6697,GRCh38_ENSG00000198466
6698,GRCh38_ENSG00000125991
6699,GRCh38_ENSG00000189180
6700,GRCh38_ENSG00000189308
6701,GRCh38_ENSG00000103932
6702,GRCh38_ENSG00000118322
6703,GRCh38_ENSG00000129559
6704,GRCh38_ENSG00000105647
6705,GRCh38_ENSG00000133246
6706,GRCh38_ENSG00000171566
6707,GRCh38_ENSG00000132801
6708,GRCh38_ENSG00000189433
6709,GRCh38_ENSG00000140854
6710,GRCh38_ENSG00000010704
6711,GRCh38_ENSG00000115085
6712,GRCh38_ENSG00000166788
6713,GRCh38_ENSG00000131115
6714,GRCh38_ENSG00000163746
6715,GRCh38_ENSG00000272462
6716,GRCh38_ENSG00000272568
6717,GRCh38_ENSG00000280693
6718,GRCh38_ENSG00000165572
6719,GRCh38_ENSG00000186047
6720,GRCh38_ENSG00000070501
6721,GRCh38_ENSG00000114656
6722,GRCh38_ENSG00000273001
6723,GRCh38_ENSG00000181061
6724,GRCh38_ENSG00000276409
6725,GRCh38_ENSG00000139973
6726,GRCh38_ENSG00000253506
6727,GRCh38_ENSG00000104879
6728,GRCh38_ENSG00000115484
6729,GRCh38_ENSG00000144040
6730,GRCh38_ENSG00000169905
6731,GRCh38_ENSG00000187164
6732,GRCh38_ENSG00000166833
6733,GRCh38_ENSG00000271833
6734,GRCh38_ENSG00000038532
6735,GRCh38_ENSG00000257591
6736,GRCh38_ENSG00000215595
6737,GRCh38_ENSG00000083097
6738,GRCh38_ENSG00000205559
6739,GRCh38_ENSG00000169021
6740,GRCh38_ENSG00000020426
6741,GRCh38_ENSG00000148334
6742,GRCh38_ENSG00000110925
6743,GRCh38_ENSG00000168395
6744,GRCh38_ENSG00000226791
6745,GRCh38_ENSG00000232104
6746,GRCh38_ENSG00000080298
6747,GRCh38_ENSG00000240230
6748,GRCh38_ENSG00000170846
6749,GRCh38_ENSG00000266378
6750,GRCh38_ENSG00000001561
6751,GRCh38_ENSG00000147883
6752,GRCh38_ENSG00000180264
6753,GRCh38_ENSG00000102302
6754,GRCh38_ENSG00000099821
6755,GRCh38_ENSG00000064102
6756,GRCh38_ENSG00000170423
6757,GRCh38_ENSG00000165512
6758,GRCh38_ENSG00000100372
6759,GRCh38_ENSG00000047578
6760,GRCh38_ENSG00000261526
6761,GRCh38_ENSG00000180539
6762,GRCh38_ENSG00000167600
6763,GRCh38_ENSG00000197063
6764,GRCh38_ENSG00000198825
6765,GRCh38_ENSG00000143373
6766,GRCh38_ENSG00000101445
6767,GRCh38_ENSG00000169598
6768,GRCh38_ENSG00000170921
6769,GRCh38_ENSG00000235706
6770,GRCh38_ENSG00000164466
6771,GRCh38_ENSG00000247400
6772,GRCh38_ENSG00000068354
6773,GRCh38_ENSG00000002746
