Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
GRCh38_ENSG00000139613,GRCh38_SMARCC2,7,-1.1193,15,-0.0991,20,0.53659,15,-0.0913,15,-0.1093
GRCh38_ENSG00000181852,GRCh38_RNF41,11,-0.5795,14,-0.2203,15,-0.0116,21,0.51106,17,0.12903
GRCh38_ENSG00000139579,GRCh38_NABP2,27,0.11754,20,-0.3816,26,0.05929,42,0.83040,22,-0.3035
GRCh38_ENSG00000139645,GRCh38_ANKRD52,15,-0.4761,10,-1.1031,25,0.47487,34,0.84987,19,-0.1283
GRCh38_ENSG00000062485,GRCh38_CS,35,-0.6079,55,0.11717,45,-0.2706,79,0.68288,53,0.03574
GRCh38_ENSG00000257727,GRCh38_CNPY2,92,0.43205,37,-1.0863,63,-0.2329,97,0.51841,84,0.39092
GRCh38_ENSG00000170581,GRCh38_STAT2,425,0.45248,262,-0.3634,253,-0.4745,300,-0.1102,404,0.49314
GRCh38_ENSG00000111602,GRCh38_TIMELESS,10,-0.3898,8,-0.8096,7,-1.0957,28,1.25023,18,0.76217
GRCh38_ENSG00000176422,GRCh38_SPRYD4,12,-0.4561,11,-0.6075,15,-0.0461,15,-0.0877,21,0.61421
GRCh38_ENSG00000076067,GRCh38_RBMS2,27,-0.0207,25,-0.1701,27,-0.0555,42,0.71173,25,-0.1866
GRCh38_ENSG00000076108,GRCh38_BAZ2A,50,-0.1874,54,-0.0703,70,0.47839,42,-0.4758,51,-0.2056
GRCh38_ENSG00000110955,GRCh38_ATP5F1B,237,-0.2516,210,-0.4903,242,-0.2753,400,0.59642,332,0.38122
GRCh38_ENSG00000110958,GRCh38_PTGES3,140,-0.1783,102,-0.7288,166,0.12204,237,0.68464,161,0.06757
GRCh38_ENSG00000196531,GRCh38_NACA,578,-0.4506,547,-0.5910,612,-0.4479,892,0.24176,1094,0.79972
GRCh38_ENSG00000170426,GRCh38_SDR9C7,2,-3.6097,91,2.57165,21,-0.6515,0,-7.4950,18,-0.9826
GRCh38_ENSG00000166886,GRCh38_NAB2,19,-0.1136,12,-0.8986,25,0.43966,21,0.05609,22,0.11815
GRCh38_ENSG00000166888,GRCh38_STAT6,58,-0.6364,69,-0.4051,71,-0.4080,90,0.05601,124,0.79686
GRCh38_ENSG00000123384,GRCh38_LRP1,136,-0.0066,69,-1.1463,157,0.29174,119,-0.2243,168,0.44205
GRCh38_ENSG00000182199,GRCh38_SHMT2,80,0.28416,38,-0.9787,48,-0.6323,160,1.48771,70,0.09543
GRCh38_ENSG00000185633,GRCh38_NDUFA4L2,63,-0.4650,50,-0.9005,49,-1.0308,109,0.41832,142,1.24965
GRCh38_ENSG00000179912,GRCh38_R3HDM2,16,-0.4777,20,-0.1266,20,-0.1242,21,-0.0285,26,0.38802
GRCh38_ENSG00000123329,GRCh38_ARHGAP9,28,0.43416,15,-0.5324,30,0.76122,16,-0.4598,16,-0.5487
GRCh38_ENSG00000166986,GRCh38_MARS,71,-0.0496,58,-0.4113,61,-0.3708,73,-0.0110,98,0.61685
GRCh38_ENSG00000175197,GRCh38_DDIT3,24,0.30534,12,-0.8753,16,-0.4429,24,0.28351,27,0.64049
GRCh38_ENSG00000166987,GRCh38_MBD6,47,0.11742,29,-0.6757,34,-0.4765,46,0.09793,60,0.72915
GRCh38_ENSG00000175203,GRCh38_DCTN2,89,-0.4209,96,-0.3347,106,-0.1854,157,0.49293,135,0.32294
GRCh38_ENSG00000166908,GRCh38_PIP4K2C,24,-0.7324,39,0.06566,28,-0.6026,43,0.20202,50,0.61630
GRCh38_ENSG00000178498,GRCh38_DTX3,18,0.74587,8,-0.5470,6,-1.0160,15,0.39443,15,0.60452
GRCh38_ENSG00000135506,GRCh38_OS9,193,0.01987,151,-0.4057,195,0.04042,238,0.35751,197,0.06446
GRCh38_ENSG00000135452,GRCh38_TSPAN31,22,-1.0927,47,0.07366,60,0.61243,26,-0.8457,44,-0.0826
GRCh38_ENSG00000135446,GRCh38_CDK4,51,-0.2556,38,-0.8038,69,0.28981,103,0.89082,55,-0.1764
GRCh38_ENSG00000139266,GRCh38_MARCH9,34,0.81520,9,-1.2750,26,0.52428,15,-0.4586,19,-0.0925
GRCh38_ENSG00000111012,GRCh38_CYP27B1,10,-0.7474,11,-0.6137,9,-1.0320,49,1.88725,18,0.21977
GRCh38_ENSG00000037897,GRCh38_METTL1,16,-0.2132,13,-0.5079,14,-0.4019,32,0.97728,20,0.25655
GRCh38_ENSG00000123297,GRCh38_TSFM,29,0.16538,22,-0.3225,21,-0.4565,25,-0.0523,34,0.56381
GRCh38_ENSG00000175215,GRCh38_CTDSP2,102,0.00405,84,-0.3444,92,-0.1968,86,-0.2721,129,0.50897
GRCh38_ENSG00000139263,GRCh38_LRIG3,6,-1.2070,8,-0.8898,18,0.55440,13,-0.0802,16,0.35350
GRCh38_ENSG00000135655,GRCh38_USP15,21,-1.4960,43,-0.5184,95,1.19517,44,-0.4142,46,-0.4306
GRCh38_ENSG00000061987,GRCh38_MON2,39,0.46654,19,-0.7209,35,0.34428,34,0.24403,26,-0.2378
GRCh38_ENSG00000196935,GRCh38_SRGAP1,11,-0.2591,7,-0.9670,15,0.42276,26,1.24170,9,-0.5314
GRCh38_ENSG00000184575,GRCh38_XPOT,12,-1.0210,15,-0.6571,28,0.44590,33,0.58097,23,0.00088
GRCh38_ENSG00000183735,GRCh38_TBK1,8,-1.2652,17,-0.0875,30,1.09702,13,-0.4828,13,-0.6596
GRCh38_ENSG00000135677,GRCh38_GNS,55,-0.4173,45,-0.7997,110,0.97242,72,-0.0006,58,-0.4337
GRCh38_ENSG00000139233,GRCh38_LLPH,36,-0.4026,30,-0.7291,49,0.08256,74,0.75335,50,0.14490
GRCh38_ENSG00000155957,GRCh38_TMBIM4,82,0.38198,65,0.00222,75,0.31676,47,-0.4830,54,-0.3502
GRCh38_ENSG00000111530,GRCh38_CAND1,66,-0.0154,47,-0.5978,70,0.10107,105,0.74419,64,-0.0879
GRCh38_ENSG00000127334,GRCh38_DYRK2,29,-0.0072,15,-1.0950,45,1.03586,23,-0.3496,24,-0.3798
GRCh38_ENSG00000127314,GRCh38_RAP1B,141,-0.0620,79,-1.0424,165,0.25614,235,0.78247,145,-0.0237
GRCh38_ENSG00000111581,GRCh38_NUP107,5,-1.3025,8,-0.6193,13,0.24829,24,1.15427,11,-0.1306
GRCh38_ENSG00000135679,GRCh38_MDM2,34,-0.3810,28,-0.7224,61,0.76264,39,-0.1393,40,-0.1604
GRCh38_ENSG00000135678,GRCh38_CPM,7,-1.1010,18,0.40816,21,0.85849,13,-0.1559,8,-1.0277
GRCh38_ENSG00000111605,GRCh38_CPSF6,53,0.19904,25,-1.0279,48,0.02658,74,0.73508,50,0.11966
GRCh38_ENSG00000090382,GRCh38_LYZ,183,-0.9853,212,-0.8309,628,1.49584,112,-1.7259,280,-0.4099
GRCh38_ENSG00000166225,GRCh38_FRS2,16,-0.3562,10,-1.2034,29,0.82044,17,-0.2543,21,0.04230
GRCh38_ENSG00000166226,GRCh38_CCT2,25,-1.4251,49,-0.4391,67,0.16119,113,0.98053,63,0.00542
GRCh38_ENSG00000111596,GRCh38_CNOT2,43,-0.8571,66,-0.2192,95,0.52472,62,-0.2895,74,0.00466
GRCh38_ENSG00000133858,GRCh38_ZFC3H1,16,-0.6272,15,-0.7163,39,1.20731,16,-0.6309,18,-0.4684
GRCh38_ENSG00000139291,GRCh38_TMEM19,36,0.27866,19,-0.8267,30,-0.0263,22,-0.4979,40,0.56843
GRCh38_ENSG00000080371,GRCh38_RAB21,28,-1.4247,59,-0.3518,97,0.65047,71,-0.0229,71,-0.0296
GRCh38_ENSG00000121749,GRCh38_TBC1D15,25,-0.0396,21,-0.3257,35,0.75029,19,-0.4203,20,-0.4360
GRCh38_ENSG00000253719,GRCh38_ATXN7L3B,27,-0.2780,17,-1.1112,44,0.64017,28,-0.2310,36,0.17056
GRCh38_ENSG00000139278,GRCh38_GLIPR1,45,-0.5688,46,-0.6128,67,0.05841,86,0.45371,76,0.32398
GRCh38_ENSG00000111615,GRCh38_KRR1,9,-1.3319,12,-0.9776,26,0.38969,39,0.99637,22,0.02772
GRCh38_ENSG00000139289,GRCh38_PHLDA1,133,-0.3555,156,-0.1150,151,-0.1973,294,0.94494,158,-0.1098
GRCh38_ENSG00000187109,GRCh38_NAP1L1,144,0.11558,67,-1.1511,167,0.48507,266,1.15593,97,-0.6206
GRCh38_ENSG00000091039,GRCh38_OSBPL8,25,-0.9517,34,-0.5690,80,1.30598,44,-0.0810,30,-0.8515
GRCh38_ENSG00000175183,GRCh38_CSRP2,32,-1.1098,32,-1.1900,67,0.06141,79,0.31306,92,0.76841
GRCh38_ENSG00000177425,GRCh38_PAWR,11,-1.5807,31,-0.0702,38,0.36361,22,-0.5698,38,0.30891
GRCh38_ENSG00000058272,GRCh38_PPP1R12A,33,-0.0311,16,-1.2408,62,1.53483,24,-0.5430,20,-0.9508
GRCh38_ENSG00000133773,GRCh38_CCDC59,8,-0.8215,12,-0.1583,15,0.19966,14,0.01253,15,0.18243
GRCh38_ENSG00000133641,GRCh38_C12orf29,10,-1.0575,28,0.63856,21,0.09508,15,-0.4706,19,-0.1336
GRCh38_ENSG00000139324,GRCh38_TMTC3,25,-0.7858,29,-0.5690,54,0.62531,52,0.38617,37,-0.2091
GRCh38_ENSG00000049130,GRCh38_KITLG,11,-1.0926,7,-1.9669,33,0.79471,26,0.18345,27,0.34138
GRCh38_ENSG00000139318,GRCh38_DUSP6,56,-0.2090,46,-0.5501,48,-0.5693,71,0.17654,92,0.82054
GRCh38_ENSG00000070961,GRCh38_ATP2B1,20,-0.2306,16,-0.5937,29,0.50077,41,0.92963,17,-0.6102
GRCh38_ENSG00000139329,GRCh38_LUM,784,1.09539,135,-1.8207,703,1.31474,364,-0.1814,186,-1.4350
GRCh38_ENSG00000011465,GRCh38_DCN,578,0.86885,136,-1.5315,595,1.34366,441,0.41188,116,-1.9167
GRCh38_ENSG00000133639,GRCh38_BTG1,67,-1.4280,159,-0.1059,284,1.23492,46,-1.9690,136,-0.4242
GRCh38_ENSG00000102189,GRCh38_EEA1,15,-1.2134,26,-0.4221,64,1.68514,15,-1.2237,19,-1.0436
GRCh38_ENSG00000173598,GRCh38_NUDT4,45,0.02378,28,-0.7579,53,0.37318,53,0.28683,43,-0.0456
GRCh38_ENSG00000177889,GRCh38_UBE2N,43,-0.6765,67,0.03220,79,0.37637,94,0.57732,51,-0.5067
GRCh38_ENSG00000198015,GRCh38_MRPL42,27,-0.1273,17,-0.9296,35,0.36600,40,0.47196,30,0.01579
GRCh38_ENSG00000136040,GRCh38_PLXNC1,20,0.07433,8,-1.3942,32,1.19894,12,-0.6930,16,-0.3766
GRCh38_ENSG00000057704,GRCh38_TMCC3,17,-0.9896,40,0.37111,38,0.29535,33,0.01327,28,-0.3078
GRCh38_ENSG00000184752,GRCh38_NDUFA12,56,-0.8822,83,-0.3059,79,-0.4376,138,0.54253,130,0.60895
GRCh38_ENSG00000120798,GRCh38_NR2C1,3,-1.9626,8,-0.6476,18,0.77840,15,0.27607,12,-0.0525
GRCh38_ENSG00000180263,GRCh38_FGD6,4,-2.6322,4,-2.6952,61,2.52475,16,-0.7249,14,-1.0577
GRCh38_ENSG00000028203,GRCh38_VEZT,26,-0.6192,25,-0.7578,51,0.57380,56,0.58799,35,-0.2040
GRCh38_ENSG00000111142,GRCh38_METAP2,36,-0.7907,31,-1.1013,71,0.36325,88,0.64546,66,0.21276
GRCh38_ENSG00000139343,GRCh38_SNRPF,59,-0.4198,56,-0.5289,48,-0.8826,214,1.79999,79,0.05497
GRCh38_ENSG00000084110,GRCh38_HAL,1,-4.5103,87,4.00890,9,-1.5401,2,-3.2318,3,-2.9074
GRCh38_ENSG00000111144,GRCh38_LTA4H,19,-1.0788,45,0.28160,58,0.95292,28,-0.4758,24,-0.8738
GRCh38_ENSG00000111145,GRCh38_ELK3,73,0.00549,77,0.10148,92,0.50938,89,0.33312,45,-0.9027
GRCh38_ENSG00000059758,GRCh38_CDK17,14,-0.6132,28,0.52688,21,0.00532,15,-0.5654,21,-0.0216
GRCh38_ENSG00000139350,GRCh38_NEDD1,11,-0.3640,9,-0.6046,15,0.21568,17,0.34112,15,0.15905
GRCh38_ENSG00000120802,GRCh38_TMPO,25,-0.3116,9,-1.9274,41,0.62884,68,1.33108,24,-0.4475
GRCh38_ENSG00000075415,GRCh38_SLC25A3,192,-0.2779,146,-0.7733,227,-0.0100,355,0.72500,255,0.23159
GRCh38_ENSG00000166130,GRCh38_IKBIP,23,0.65728,5,-1.7738,17,0.21571,45,1.85053,8,-1.1233
GRCh38_ENSG00000136021,GRCh38_SCYL2,24,-0.9361,36,-0.3394,69,1.01391,36,-0.3405,35,-0.4761
GRCh38_ENSG00000120805,GRCh38_ARL1,40,0.00562,28,-0.6166,41,0.08530,55,0.53142,41,0.05811
GRCh38_ENSG00000111670,GRCh38_GNPTAB,34,-0.1828,20,-1.0690,57,0.89396,27,-0.5813,38,-0.0559
GRCh38_ENSG00000136048,GRCh38_DRAM1,50,0.42349,25,-0.6980,55,0.82773,27,-0.5400,30,-0.4904
GRCh38_ENSG00000120860,GRCh38_WASHC3,25,0.27716,19,-0.2436,19,-0.1849,28,0.41881,22,0.02650
GRCh38_ENSG00000075188,GRCh38_NUP37,7,-1.0239,10,-0.5793,9,-0.6641,29,1.24702,17,0.53623
GRCh38_ENSG00000166598,GRCh38_HSP90B1,525,0.66458,222,-0.7855,383,0.18683,790,1.38910,199,-1.0622
GRCh38_ENSG00000139372,GRCh38_TDG,13,-1.0623,24,-0.1291,33,0.51217,28,0.13220,24,-0.1724
GRCh38_ENSG00000120837,GRCh38_NFYB,20,0.44369,8,-1.1275,14,-0.1815,19,0.34551,19,0.44264
GRCh38_ENSG00000198431,GRCh38_TXNRD1,18,-0.6089,20,-0.5185,40,0.92121,28,0.09568,20,-0.5258
GRCh38_ENSG00000171310,GRCh38_CHST11,15,-0.9865,24,-0.3004,40,0.75303,20,-0.5183,27,-0.0919
GRCh38_ENSG00000151131,GRCh38_C12orf45,26,0.62354,7,-1.4655,16,-0.1878,32,0.96529,19,0.12948
GRCh38_ENSG00000136051,GRCh38_WASHC4,20,-0.9768,22,-0.9408,75,1.74454,30,-0.3986,21,-1.1264
GRCh38_ENSG00000136044,GRCh38_APPL2,9,-1.8158,56,1.25661,36,0.43112,11,-1.4732,19,-0.8625
GRCh38_ENSG00000235162,GRCh38_C12orf75,18,-0.4735,9,-1.5723,27,0.13928,83,2.14093,16,-0.7882
GRCh38_ENSG00000136026,GRCh38_CKAP4,152,-0.4430,172,-0.2879,215,0.12978,281,0.53742,200,-0.0249
GRCh38_ENSG00000151135,GRCh38_TMEM263,63,1.05063,18,-1.0146,35,0.08310,61,1.00040,23,-0.7004
GRCh38_ENSG00000151136,GRCh38_BTBD11,9,-1.2673,30,0.59341,17,-0.4733,21,-0.0582,25,0.32726
GRCh38_ENSG00000136045,GRCh38_PWP1,20,-0.4989,12,-1.2823,28,0.05801,41,0.66321,34,0.49012
GRCh38_ENSG00000110851,GRCh38_PRDM4,12,-0.8668,18,-0.2909,26,0.41011,13,-0.7844,25,0.32585
GRCh38_ENSG00000075856,GRCh38_SART3,15,-0.8616,25,-0.0173,30,0.30225,34,0.42849,23,-0.2237
GRCh38_ENSG00000136003,GRCh38_ISCU,81,0.82496,28,-0.9444,43,-0.2735,60,0.31696,55,0.24766
GRCh38_ENSG00000110876,GRCh38_SELPLG,36,1.21202,10,-0.8462,22,0.53261,14,-0.3342,12,-0.6933
GRCh38_ENSG00000110880,GRCh38_CORO1C,63,-0.6340,76,-0.3702,104,0.21897,159,0.87313,84,-0.2182
GRCh38_ENSG00000084112,GRCh38_SSH1,16,-0.5487,19,-0.2445,22,0.02000,29,0.42114,24,0.15294
GRCh38_ENSG00000189046,GRCh38_ALKBH2,5,-1.4203,6,-1.2688,19,0.73970,19,0.52699,14,0.07488
GRCh38_ENSG00000076248,GRCh38_UNG,8,-0.5668,6,-1.1091,9,-0.4145,18,0.68792,17,0.82306
GRCh38_ENSG00000110906,GRCh38_KCTD10,56,0.23860,32,-0.6938,64,0.59233,69,0.57677,35,-0.6412
GRCh38_ENSG00000151148,GRCh38_UBE3B,21,-0.1927,18,-0.5397,24,-0.0148,25,0.04908,29,0.41551
GRCh38_ENSG00000139428,GRCh38_MMAB,22,-0.3143,11,-1.4261,21,-0.4662,19,-0.5610,48,1.37286
GRCh38_ENSG00000110921,GRCh38_MVK,18,-0.2625,16,-0.4712,11,-1.1772,14,-0.6474,38,1.43565
GRCh38_ENSG00000139433,GRCh38_GLTP,48,-2.1477,322,0.93488,177,-0.2278,46,-2.2212,239,0.39840
GRCh38_ENSG00000139437,GRCh38_TCHP,10,-0.6515,22,0.64102,7,-1.3261,7,-1.0860,24,0.97783
GRCh38_ENSG00000139436,GRCh38_GIT2,34,0.25937,17,-0.9406,35,0.38978,33,0.20825,29,-0.0413
GRCh38_ENSG00000076513,GRCh38_ANKRD13A,44,-0.5202,102,0.98900,63,0.04215,38,-0.7448,46,-0.5363
GRCh38_ENSG00000174437,GRCh38_ATP2A2,95,-0.7934,136,-0.2719,183,0.30860,237,0.65754,144,-0.1953
GRCh38_ENSG00000196510,GRCh38_ANAPC7,32,-0.9153,38,-0.6791,43,-0.5516,73,0.38993,87,0.96775
GRCh38_ENSG00000111229,GRCh38_ARPC3,156,-0.5519,189,-0.2765,167,-0.5485,353,0.77174,275,0.46936
GRCh38_ENSG00000111237,GRCh38_VPS29,54,-0.7194,91,0.11690,66,-0.5044,142,0.83813,93,0.17293
GRCh38_ENSG00000186298,GRCh38_PPP1CC,88,-0.1152,74,-0.4174,94,-0.0110,147,0.73465,93,-0.0355
GRCh38_ENSG00000111252,GRCh38_SH2B3,22,0.19885,5,-2.0554,35,1.39055,21,0.12830,12,-0.8438
GRCh38_ENSG00000089234,GRCh38_BRAP,22,0.12914,18,-0.1248,17,-0.3257,24,0.30580,22,0.19778
GRCh38_ENSG00000111271,GRCh38_ACAD10,17,0.79523,5,-1.1882,4,-1.6043,21,1.17530,15,0.72916
GRCh38_ENSG00000111275,GRCh38_ALDH2,31,0.02647,16,-1.0392,50,1.14618,19,-0.7206,24,-0.4411
GRCh38_ENSG00000089022,GRCh38_MAPKAPK5,26,0.64550,17,-0.0113,7,-1.6360,22,0.37773,23,0.67250
GRCh38_ENSG00000089248,GRCh38_ERP29,137,0.65928,52,-0.9513,82,-0.2193,132,0.58968,99,0.16076
GRCh38_ENSG00000111300,GRCh38_NAA25,18,-0.0400,9,-1.1037,22,0.41258,31,0.86386,16,-0.2358
GRCh38_ENSG00000135148,GRCh38_TRAFD1,42,-0.3868,52,-0.0615,40,-0.5746,38,-0.5693,79,0.84685
GRCh38_ENSG00000173064,GRCh38_HECTD4,9,-1.1535,16,-0.3712,34,1.31610,10,-1.0548,14,-0.5746
GRCh38_ENSG00000089009,GRCh38_RPL6,782,-0.4122,590,-0.9256,1062,0.09320,1392,0.51603,1204,0.36589
GRCh38_ENSG00000179295,GRCh38_PTPN11,27,-0.7384,31,-0.5849,67,1.00109,45,0.07666,33,-0.5364
GRCh38_ENSG00000089127,GRCh38_OAS1,128,-0.5695,228,0.39786,137,-0.5705,146,-0.3629,232,0.51055
GRCh38_ENSG00000111331,GRCh38_OAS3,79,-0.9537,129,-0.2226,142,-0.0626,182,0.35291,173,0.35498
GRCh38_ENSG00000111335,GRCh38_OAS2,150,-0.2446,165,-0.1052,158,-0.2070,186,0.08870,204,0.32460
GRCh38_ENSG00000111344,GRCh38_RASAL1,2,-3.1661,45,2.24280,13,-0.4025,2,-2.9475,10,-0.9001
GRCh38_ENSG00000123064,GRCh38_DDX54,48,0.16173,30,-0.5914,31,-0.6416,67,0.73028,54,0.49152
GRCh38_ENSG00000139405,GRCh38_RITA1,8,-1.0817,17,0.14193,13,-0.3813,17,0.09837,20,0.51640
GRCh38_ENSG00000186815,GRCh38_TPCN1,38,0.61609,25,-0.0555,22,-0.3038,27,0.04691,26,-0.0007
GRCh38_ENSG00000089060,GRCh38_SLC8B1,22,-0.7401,32,-0.2163,35,-0.0136,29,-0.3216,45,0.52153
GRCh38_ENSG00000151176,GRCh38_PLBD2,52,0.29238,24,-0.9554,53,0.42047,69,0.75470,35,-0.4119
GRCh38_ENSG00000122965,GRCh38_RBM19,18,-0.0545,17,-0.1797,14,-0.5728,38,1.19142,19,-0.0242
GRCh38_ENSG00000123066,GRCh38_MED13L,15,-1.3608,35,-0.1599,60,1.06351,17,-1.2261,33,-0.3028
GRCh38_ENSG00000111412,GRCh38_C12orf49,32,0.44582,21,-0.2369,21,-0.2947,22,-0.1735,28,0.29707
GRCh38_ENSG00000135108,GRCh38_FBXO21,9,-0.9715,13,-0.3830,15,-0.1550,20,0.28523,22,0.56694
GRCh38_ENSG00000176871,GRCh38_WSB2,38,-0.4171,28,-0.9438,71,0.80496,48,-0.0598,47,-0.1139
GRCh38_ENSG00000089220,GRCh38_PEBP1,94,-0.0538,53,-1.0396,111,0.27462,122,0.36074,107,0.19149
GRCh38_ENSG00000135090,GRCh38_TAOK3,19,-0.5336,19,-0.5532,43,1.11949,15,-0.8385,21,-0.4211
GRCh38_ENSG00000111707,GRCh38_SUDS3,17,0.04764,12,-0.5303,20,0.43390,26,0.68535,13,-0.5113
GRCh38_ENSG00000152137,GRCh38_HSPB8,5,-2.8468,90,2.06426,36,0.07415,10,-1.9044,15,-1.4706
GRCh38_ENSG00000111725,GRCh38_PRKAB1,10,-0.3575,7,-1.0366,13,0.00725,26,1.13030,14,0.10082
GRCh38_ENSG00000111737,GRCh38_RAB35,30,-0.2443,34,-0.0498,24,-0.6821,55,0.76145,41,0.33194
GRCh38_ENSG00000089154,GRCh38_GCN1,49,0.00295,40,-0.3628,38,-0.4802,72,0.63357,58,0.36089
GRCh38_ENSG00000089157,GRCh38_RPLP0,867,-0.2852,614,-0.8952,1208,0.32505,1496,0.60075,1053,0.03024
GRCh38_ENSG00000089159,GRCh38_PXN,100,-0.3780,82,-0.7609,111,-0.2773,309,1.52386,123,-0.0743
GRCh38_ENSG00000111775,GRCh38_COX6A1,166,-0.8801,244,-0.3184,305,0.08917,447,0.69873,302,0.06899
GRCh38_ENSG00000170855,GRCh38_TRIAP1,15,-0.9027,20,-0.5634,29,0.09324,33,0.28119,34,0.43289
GRCh38_ENSG00000257218,GRCh38_GATC,10,-1.0626,14,-0.6406,25,0.42232,21,0.03695,23,0.29216
GRCh38_ENSG00000111786,GRCh38_SRSF9,76,-0.1019,56,-0.6328,70,-0.2876,136,0.85258,92,0.26788
GRCh38_ENSG00000088986,GRCh38_DYNLL1,390,-1.1965,1027,0.36363,751,-0.2332,549,-0.6744,1063,0.50457
GRCh38_ENSG00000022840,GRCh38_RNF10,57,-0.2753,63,-0.1348,77,0.26686,74,0.13516,64,-0.1295
GRCh38_ENSG00000167272,GRCh38_POP5,55,0.65562,13,-1.6320,24,-0.7960,70,1.06565,48,0.57555
GRCh38_ENSG00000110917,GRCh38_MLEC,91,0.59652,37,-0.9134,64,0.01412,115,0.99403,54,-0.3189
GRCh38_ENSG00000157837,GRCh38_SPPL3,54,-0.8523,83,-0.2179,91,-0.0658,67,-0.5291,126,0.65610
GRCh38_ENSG00000157895,GRCh38_C12orf43,12,-0.0281,9,-0.5778,14,0.22615,16,0.41141,12,-0.0302
GRCh38_ENSG00000135114,GRCh38_OASL,62,-0.7886,168,0.94522,87,-0.3405,60,-0.8484,104,0.02480
GRCh38_ENSG00000135124,GRCh38_P2RX4,25,0.38338,20,0.07469,17,-0.2444,15,-0.4227,21,0.15342
GRCh38_ENSG00000110931,GRCh38_CAMKK2,38,0.42734,16,-1.0146,27,-0.1345,37,0.40494,34,0.33480
GRCh38_ENSG00000089053,GRCh38_ANAPC5,68,-0.2211,58,-0.5053,93,0.37145,90,0.22226,76,-0.0567
GRCh38_ENSG00000170633,GRCh38_RNF34,10,-0.7086,6,-1.5397,18,0.29848,25,0.73680,19,0.36579
GRCh38_ENSG00000089094,GRCh38_KDM2B,24,0.64651,11,-0.6620,12,-0.5658,19,0.28536,20,0.46458
GRCh38_ENSG00000276045,GRCh38_ORAI1,19,-0.0227,12,-0.7578,17,-0.2993,31,0.74777,23,0.37388
GRCh38_ENSG00000212694,GRCh38_LINC01089,19,0.55260,10,-0.4620,15,0.22211,11,-0.3043,13,-0.0664
GRCh38_ENSG00000139718,GRCh38_SETD1B,12,-0.9349,11,-1.1382,31,0.64314,20,-0.1894,27,0.35048
GRCh38_ENSG00000110801,GRCh38_PSMD9,67,0.50369,40,-0.3550,32,-0.7925,76,0.69440,58,0.32713
GRCh38_ENSG00000158023,GRCh38_WDR66,57,-0.5195,51,-0.7501,48,-0.9247,169,1.28871,105,0.64338
GRCh38_ENSG00000175727,GRCh38_MLXIP,41,0.15340,33,-0.2493,42,0.24506,36,-0.0654,36,-0.1157
GRCh38_ENSG00000139719,GRCh38_VPS33A,17,-0.2301,9,-1.3469,23,0.23218,25,0.35310,25,0.42262
GRCh38_ENSG00000130779,GRCh38_CLIP1,52,-1.0612,116,0.20048,160,0.99424,42,-1.3712,78,-0.5655
GRCh38_ENSG00000033030,GRCh38_ZCCHC8,10,-0.6725,18,0.26613,18,0.35011,15,-0.0062,13,-0.3565
GRCh38_ENSG00000111011,GRCh38_RSRC2,59,0.37773,34,-0.5449,44,-0.1337,61,0.41891,50,0.11711
GRCh38_ENSG00000184445,GRCh38_KNTC1,28,1.07062,7,-1.2594,17,0.24675,31,1.25302,8,-1.0676
GRCh38_ENSG00000182782,GRCh38_HCAR2,16,-1.1482,43,0.50137,31,-0.1290,34,0.04704,34,0.04336
GRCh38_ENSG00000255398,GRCh38_HCAR3,9,-0.7730,18,0.25969,14,-0.1466,13,-0.2987,18,0.30797
GRCh38_ENSG00000139726,GRCh38_DENR,38,-0.5381,37,-0.6380,62,0.31759,85,0.74799,51,-0.1039
GRCh38_ENSG00000130787,GRCh38_HIP1R,25,-1.1413,112,1.56715,38,-0.6179,17,-1.6859,48,-0.1775
GRCh38_ENSG00000139722,GRCh38_VPS37B,23,-0.4309,45,0.78738,29,-0.0168,29,-0.0505,22,-0.5372
GRCh38_ENSG00000111325,GRCh38_OGFOD2,20,0.01957,10,-1.0362,21,0.20612,25,0.42891,21,0.19525
GRCh38_ENSG00000182196,GRCh38_ARL6IP4,184,0.58573,98,-0.4709,100,-0.4988,190,0.63758,139,0.16251
GRCh38_ENSG00000111328,GRCh38_CDK2AP1,101,0.31619,40,-1.2436,93,0.22067,150,0.98122,75,-0.2124
GRCh38_ENSG00000139697,GRCh38_SBNO1,17,-0.0843,14,-0.4119,25,0.81200,19,0.10601,12,-0.6822
GRCh38_ENSG00000183955,GRCh38_KMT5A,22,-0.7136,28,-0.3718,35,0.00403,32,-0.1271,44,0.52655
GRCh38_ENSG00000184209,GRCh38_SNRNP35,15,-0.3804,28,0.71764,9,-1.2826,14,-0.4554,26,0.66908
GRCh38_ENSG00000188026,GRCh38_RILPL1,13,0.11878,7,-0.8605,8,-0.7593,21,0.90348,16,0.62062
GRCh38_ENSG00000086598,GRCh38_TMED2,92,-0.0987,80,-0.3591,129,0.60826,125,0.39109,72,-0.5990
GRCh38_ENSG00000111361,GRCh38_EIF2B1,40,-0.4685,32,-0.8687,48,-0.2113,77,0.57967,71,0.59330
GRCh38_ENSG00000111358,GRCh38_GTF2H3,6,-1.3594,11,-0.5328,23,0.92232,16,0.09558,13,-0.3104
