Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
GRCh38_ENSG00000107863,GRCh38_ARHGAP21,30,-0.2344,35,0.23447
GRCh38_ENSG00000136754,GRCh38_ABI1,44,-0.1755,49,0.17554
GRCh38_ENSG00000136758,GRCh38_YME1L1,45,-0.4560,62,0.45607
GRCh38_ENSG00000099246,GRCh38_RAB18,63,-0.0150,64,0.01509
GRCh38_ENSG00000150054,GRCh38_MPP7,4,-1.8167,16,1.81678
GRCh38_ENSG00000095787,GRCh38_WAC,52,-0.0505,54,0.05050
GRCh38_ENSG00000197321,GRCh38_SVIL,28,-0.0195,28,0.01954
GRCh38_ENSG00000148516,GRCh38_ZEB1,17,0.26870,14,-0.2687
GRCh38_ENSG00000170759,GRCh38_KIF5B,46,-0.5787,69,0.57876
GRCh38_ENSG00000120616,GRCh38_EPC1,17,0.07927,16,-0.0792
GRCh38_ENSG00000150093,GRCh38_ITGB1,269,-0.1673,302,0.16733
GRCh38_ENSG00000099250,GRCh38_NRP1,30,-0.7964,53,0.79641
GRCh38_ENSG00000148498,GRCh38_PARD3,16,0.11697,15,-0.1169
GRCh38_ENSG00000108094,GRCh38_CUL2,16,0.22667,14,-0.2266
GRCh38_ENSG00000095794,GRCh38_CREM,22,0.51762,15,-0.5176
GRCh38_ENSG00000108100,GRCh38_CCNY,21,-0.0542,21,0.05429
GRCh38_ENSG00000189180,GRCh38_ZNF33A,33,0.96234,17,-0.9623
GRCh38_ENSG00000196693,GRCh38_ZNF33B,17,-0.1676,19,0.16766
GRCh38_ENSG00000165733,GRCh38_BMS1,17,-0.4918,23,0.49189
GRCh38_ENSG00000169826,GRCh38_CSGALNACT2,20,0.08393,19,-0.0839
GRCh38_ENSG00000169813,GRCh38_HNRNPF,85,-0.3155,106,0.31556
GRCh38_ENSG00000169740,GRCh38_ZNF32,28,0.56061,19,-0.5606
GRCh38_ENSG00000107551,GRCh38_RASSF4,62,0.86810,34,-0.8681
GRCh38_ENSG00000165507,GRCh38_DEPP1,74,1.14659,33,-1.1465
GRCh38_ENSG00000165512,GRCh38_ZNF22,10,-0.3420,13,0.34201
GRCh38_ENSG00000012779,GRCh38_ALOX5,17,0.13892,16,-0.1389
GRCh38_ENSG00000172661,GRCh38_WASHC2C,18,-0.3420,24,0.34200
GRCh38_ENSG00000265354,GRCh38_TIMM23,35,-0.2876,42,0.28765
GRCh38_ENSG00000266412,GRCh38_NCOA4,71,-0.8626,130,0.86267
GRCh38_ENSG00000264230,GRCh38_ANXA8L1,30,-1.1750,67,1.17507
GRCh38_ENSG00000265190,GRCh38_ANXA8,15,-1.5325,45,1.53253
GRCh38_ENSG00000276850,GRCh38_AC245041.2,7,-1.4892,21,1.48925
GRCh38_ENSG00000107643,GRCh38_MAPK8,12,-0.7632,21,0.76328
GRCh38_ENSG00000225830,GRCh38_ERCC6,7,-1.0910,15,1.09103
GRCh38_ENSG00000099290,GRCh38_WASHC2A,22,0.10808,21,-0.1080
GRCh38_ENSG00000198964,GRCh38_SGMS1,14,-0.7751,24,0.77512
GRCh38_ENSG00000177613,GRCh38_CSTF2T,13,-0.3314,17,0.33148
GRCh38_ENSG00000151151,GRCh38_IPMK,14,-0.0878,15,0.08781
GRCh38_ENSG00000122873,GRCh38_CISD1,37,-0.1680,41,0.16803
GRCh38_ENSG00000072401,GRCh38_UBE2D1,11,-1.2203,27,1.22037
GRCh38_ENSG00000108064,GRCh38_TFAM,16,-0.3394,20,0.33946
GRCh38_ENSG00000108091,GRCh38_CCDC6,21,-0.7105,35,0.71052
GRCh38_ENSG00000151150,GRCh38_ANK3,3,-2.9990,30,2.99901
GRCh38_ENSG00000170312,GRCh38_CDK1,5,-1.2811,12,1.28117
GRCh38_ENSG00000150347,GRCh38_ARID5B,23,-0.4788,32,0.47885
GRCh38_ENSG00000181915,GRCh38_ADO,12,-0.8410,21,0.84108
GRCh38_ENSG00000148572,GRCh38_NRBF2,19,-1.3318,49,1.33185
GRCh38_ENSG00000171988,GRCh38_JMJD1C,23,-0.6963,38,0.69638
GRCh38_ENSG00000165476,GRCh38_REEP3,48,-0.5209,68,0.52097
GRCh38_ENSG00000148634,GRCh38_HERC4,18,-1.0735,38,1.07350
GRCh38_ENSG00000096746,GRCh38_HNRNPH3,63,-0.2023,73,0.20233
GRCh38_ENSG00000122912,GRCh38_SLC25A16,13,-0.2394,16,0.23940
GRCh38_ENSG00000060339,GRCh38_CCAR1,29,-0.3565,37,0.35653
GRCh38_ENSG00000107625,GRCh38_DDX50,17,-0.4635,24,0.46359
GRCh38_ENSG00000165732,GRCh38_DDX21,30,-1.1013,64,1.10139
GRCh38_ENSG00000122862,GRCh38_SRGN,105,-0.3470,133,0.34707
GRCh38_ENSG00000122958,GRCh38_VPS26A,38,-0.7070,63,0.70704
GRCh38_ENSG00000156515,GRCh38_HK1,61,-0.6460,96,0.64607
GRCh38_ENSG00000099284,GRCh38_H2AFY2,7,-1.2282,16,1.22826
GRCh38_ENSG00000156521,GRCh38_TYSND1,15,-0.2611,18,0.26117
GRCh38_ENSG00000079332,GRCh38_SAR1A,106,-0.1030,114,0.10307
GRCh38_ENSG00000180817,GRCh38_PPA1,90,-0.7267,150,0.72679
GRCh38_ENSG00000148730,GRCh38_EIF4EBP2,50,-0.7930,87,0.79309
GRCh38_ENSG00000180644,GRCh38_PRF1,27,0.06248,25,-0.0624
GRCh38_ENSG00000138316,GRCh38_ADAMTS14,51,1.12780,23,-1.1278
GRCh38_ENSG00000166224,GRCh38_SGPL1,21,-1.5669,63,1.56698
GRCh38_ENSG00000166228,GRCh38_PCBD1,23,0.58094,15,-0.5809
GRCh38_ENSG00000107731,GRCh38_UNC5B,45,0.04491,44,-0.0449
GRCh38_ENSG00000107738,GRCh38_VSIR,106,0.38686,81,-0.3868
GRCh38_ENSG00000197746,GRCh38_PSAP,911,0.06912,868,-0.0691
GRCh38_ENSG00000122863,GRCh38_CHST3,31,0.52751,22,-0.5275
GRCh38_ENSG00000107742,GRCh38_SPOCK2,23,0.27161,19,-0.2716
GRCh38_ENSG00000138303,GRCh38_ASCC1,10,-0.3133,12,0.31335
GRCh38_ENSG00000166295,GRCh38_ANAPC16,74,-0.1054,80,0.10540
GRCh38_ENSG00000168209,GRCh38_DDIT4,77,-0.5072,110,0.50729
GRCh38_ENSG00000148719,GRCh38_DNAJB12,47,0.21403,41,-0.2140
GRCh38_ENSG00000107745,GRCh38_MICU1,10,-1.2380,23,1.23803
GRCh38_ENSG00000156026,GRCh38_MCU,7,-1.3980,19,1.39801
GRCh38_ENSG00000122884,GRCh38_P4HA1,11,-0.3770,15,0.37707
GRCh38_ENSG00000122882,GRCh38_ECD,12,-0.3108,16,0.31083
GRCh38_ENSG00000213551,GRCh38_DNAJC9,25,-0.3809,33,0.38098
GRCh38_ENSG00000182180,GRCh38_MRPS16,50,-0.6799,81,0.67993
GRCh38_ENSG00000138279,GRCh38_ANXA7,72,-0.5566,106,0.55666
GRCh38_ENSG00000107758,GRCh38_PPP3CB,52,0.55644,35,-0.5564
GRCh38_ENSG00000176986,GRCh38_SEC24C,40,-0.3747,52,0.37471
GRCh38_ENSG00000196968,GRCh38_FUT11,8,-1.1331,19,1.13310
GRCh38_ENSG00000172586,GRCh38_CHCHD1,59,-0.7214,98,0.72140
GRCh38_ENSG00000214655,GRCh38_ZSWIM8,30,-0.4000,39,0.40004
GRCh38_ENSG00000166507,GRCh38_NDST2,32,0.80360,18,-0.8036
GRCh38_ENSG00000148660,GRCh38_CAMK2G,17,-0.5717,25,0.57170
GRCh38_ENSG00000122861,GRCh38_PLAU,269,-0.3956,354,0.39560
GRCh38_ENSG00000035403,GRCh38_VCL,69,-0.7335,114,0.73351
GRCh38_ENSG00000185009,GRCh38_AP3M1,20,-0.6067,31,0.60673
GRCh38_ENSG00000156110,GRCh38_ADK,19,-1.3756,51,1.37565
GRCh38_ENSG00000165637,GRCh38_VDAC2,101,-0.6249,157,0.62494
GRCh38_ENSG00000165644,GRCh38_COMTD1,46,-0.1960,53,0.19609
GRCh38_ENSG00000165655,GRCh38_ZNF503,34,0.08186,32,-0.0818
GRCh38_ENSG00000156113,GRCh38_KCNMA1,18,0.33665,14,-0.3366
GRCh38_ENSG00000151208,GRCh38_DLG5,20,-0.6157,30,0.61577
GRCh38_ENSG00000148606,GRCh38_POLR3A,13,-0.3426,17,0.34269
GRCh38_ENSG00000138326,GRCh38_RPS24,1023,-0.1205,1112,0.12059
GRCh38_ENSG00000108175,GRCh38_ZMIZ1,32,-0.6932,52,0.69323
GRCh38_ENSG00000108179,GRCh38_PPIF,79,-1.6168,244,1.61685
GRCh38_ENSG00000165424,GRCh38_ZCCHC24,35,0.75640,21,-0.7564
GRCh38_ENSG00000225484,GRCh38_NUTM2B-AS1,19,0.66250,12,-0.6625
GRCh38_ENSG00000133678,GRCh38_TMEM254,21,-1.0287,44,1.02877
GRCh38_ENSG00000122359,GRCh38_ANXA11,155,-0.4448,211,0.44483
GRCh38_ENSG00000122378,GRCh38_PRXL2A,49,-1.2557,119,1.25577
GRCh38_ENSG00000108219,GRCh38_TSPAN14,44,-0.3897,58,0.38971
GRCh38_ENSG00000165678,GRCh38_GHITM,118,-0.3503,150,0.35037
GRCh38_ENSG00000285972,GRCh38_CERNA2,5,-1.3551,15,1.35519
GRCh38_ENSG00000188373,GRCh38_C10orf99,36,-2.6902,235,2.69029
GRCh38_ENSG00000148600,GRCh38_CDHR1,18,-0.7754,31,0.77548
GRCh38_ENSG00000107771,GRCh38_CCSER2,11,-1.4811,33,1.48117
GRCh38_ENSG00000062650,GRCh38_WAPL,20,-0.8319,35,0.83195
GRCh38_ENSG00000148671,GRCh38_ADIRF,47,-1.3473,120,1.34736
GRCh38_ENSG00000188100,GRCh38_FAM25A,8,-3.8078,115,3.80783
GRCh38_ENSG00000148672,GRCh38_GLUD1,64,0.17790,56,-0.1779
GRCh38_ENSG00000122376,GRCh38_SHLD2,27,0.40205,20,-0.4020
GRCh38_ENSG00000223482,GRCh38_NUTM2A-AS1,14,-0.4080,19,0.40803
GRCh38_ENSG00000138138,GRCh38_ATAD1,17,-0.6001,27,0.60010
GRCh38_ENSG00000171862,GRCh38_PTEN,77,-0.7116,127,0.71164
GRCh38_ENSG00000152766,GRCh38_ANKRD22,12,-2.2725,61,2.27251
GRCh38_ENSG00000107796,GRCh38_ACTA2,43,-1.2016,100,1.20164
GRCh38_ENSG00000026103,GRCh38_FAS,20,0.34154,16,-0.3415
GRCh38_ENSG00000107798,GRCh38_LIPA,62,-0.3079,77,0.30798
GRCh38_ENSG00000119922,GRCh38_IFIT2,66,1.00667,33,-1.0066
GRCh38_ENSG00000119917,GRCh38_IFIT3,141,-0.8395,252,0.83956
GRCh38_ENSG00000185745,GRCh38_IFIT1,114,-0.4421,155,0.44219
GRCh38_ENSG00000152778,GRCh38_IFIT5,27,-0.2561,33,0.25617
GRCh38_ENSG00000148688,GRCh38_RPP30,20,-0.2556,24,0.25562
GRCh38_ENSG00000180628,GRCh38_PCGF5,32,0.31694,25,-0.3169
GRCh38_ENSG00000107854,GRCh38_TNKS2,38,-0.3983,50,0.39835
GRCh38_ENSG00000095564,GRCh38_BTAF1,40,0.75134,24,-0.7513
GRCh38_ENSG00000198060,GRCh38_MARCH5,15,-1.5260,45,1.52600
GRCh38_ENSG00000119912,GRCh38_IDE,16,-1.0560,33,1.05602
GRCh38_ENSG00000138119,GRCh38_MYOF,27,-1.5619,79,1.56196
GRCh38_ENSG00000148690,GRCh38_FRA10AC1,10,-0.6154,15,0.61547
GRCh38_ENSG00000173145,GRCh38_NOC3L,10,-0.4589,15,0.45890
GRCh38_ENSG00000119969,GRCh38_HELLS,7,-0.8614,12,0.86149
GRCh38_ENSG00000107438,GRCh38_PDLIM1,159,-0.8731,291,0.87315
GRCh38_ENSG00000059573,GRCh38_ALDH18A1,23,-0.0431,23,0.04311
GRCh38_ENSG00000119977,GRCh38_TCTN3,28,0.54381,19,-0.5438
GRCh38_ENSG00000138185,GRCh38_ENTPD1,55,0.17580,48,-0.1758
GRCh38_ENSG00000077147,GRCh38_TM9SF3,121,0.02245,120,-0.0224
GRCh38_ENSG00000196233,GRCh38_LCOR,14,-0.6378,23,0.63784
GRCh38_ENSG00000052749,GRCh38_RRP12,29,0.28365,24,-0.2836
GRCh38_ENSG00000171314,GRCh38_PGAM1,184,-0.6085,281,0.60856
GRCh38_ENSG00000171311,GRCh38_EXOSC1,23,-0.2895,29,0.28956
GRCh38_ENSG00000155229,GRCh38_MMS19,24,-0.4269,32,0.42694
GRCh38_ENSG00000165886,GRCh38_UBTD1,19,-0.0636,19,0.06366
GRCh38_ENSG00000155252,GRCh38_PI4K2A,48,-0.0336,49,0.03367
GRCh38_ENSG00000119986,GRCh38_AVPI1,18,-1.4243,49,1.42432
GRCh38_ENSG00000155254,GRCh38_MARVELD1,65,-0.1654,73,0.16547
GRCh38_ENSG00000155256,GRCh38_ZFYVE27,29,0.45695,21,-0.4569
GRCh38_ENSG00000155265,GRCh38_GOLGA7B,22,-0.7516,37,0.75166
GRCh38_ENSG00000166024,GRCh38_R3HCC1L,18,0.40823,14,-0.4082
GRCh38_ENSG00000107521,GRCh38_HPS1,57,0.58146,38,-0.5814
GRCh38_ENSG00000120053,GRCh38_GOT1,17,-0.2326,20,0.23267
GRCh38_ENSG00000155287,GRCh38_SLC25A28,48,-0.0480,50,0.04800
GRCh38_ENSG00000198018,GRCh38_ENTPD7,13,-0.5473,19,0.54739
GRCh38_ENSG00000014919,GRCh38_COX15,11,-0.2791,14,0.27911
GRCh38_ENSG00000107566,GRCh38_ERLIN1,19,-0.7379,33,0.73794
GRCh38_ENSG00000095485,GRCh38_CWF19L1,11,-0.4132,14,0.41327
GRCh38_ENSG00000196072,GRCh38_BLOC1S2,13,-0.9043,26,0.90437
GRCh38_ENSG00000099194,GRCh38_SCD,42,-1.0836,89,1.08364
GRCh38_ENSG00000166136,GRCh38_NDUFB8,92,-0.2172,107,0.21721
GRCh38_ENSG00000166135,GRCh38_HIF1AN,24,-0.2675,29,0.26756
GRCh38_ENSG00000119906,GRCh38_SLF2,22,0.05743,21,-0.0574
GRCh38_ENSG00000055950,GRCh38_MRPL43,41,-0.4860,57,0.48604
GRCh38_ENSG00000107816,GRCh38_LZTS2,18,0.21120,15,-0.2112
GRCh38_ENSG00000107819,GRCh38_SFXN3,43,-0.0201,44,0.02015
GRCh38_ENSG00000166167,GRCh38_BTRC,10,-1.0486,21,1.04863
GRCh38_ENSG00000166171,GRCh38_DPCD,7,-0.8134,13,0.81342
GRCh38_ENSG00000166169,GRCh38_POLL,11,-0.1822,12,0.18225
GRCh38_ENSG00000107829,GRCh38_FBXW4,36,-0.2063,42,0.20632
GRCh38_ENSG00000107833,GRCh38_NPM3,16,-0.1009,18,0.10092
GRCh38_ENSG00000198408,GRCh38_OGA,106,0.12123,98,-0.1212
GRCh38_ENSG00000120029,GRCh38_ARMH3,12,-0.7101,20,0.71018
GRCh38_ENSG00000198728,GRCh38_LDB1,8,-0.5916,13,0.59164
GRCh38_ENSG00000148840,GRCh38_PPRC1,31,0.01892,30,-0.0189
GRCh38_ENSG00000166197,GRCh38_NOLC1,42,-0.6059,64,0.60598
GRCh38_ENSG00000107862,GRCh38_GBF1,73,0.32159,59,-0.3215
GRCh38_ENSG00000077150,GRCh38_NFKB2,60,0.62353,39,-0.6235
GRCh38_ENSG00000107872,GRCh38_FBXL15,28,0.01889,27,-0.0188
GRCh38_ENSG00000107874,GRCh38_CUEDC2,37,0.37401,28,-0.3740
GRCh38_ENSG00000138107,GRCh38_ACTR1A,68,-0.1412,75,0.14125
GRCh38_ENSG00000171206,GRCh38_TRIM8,37,0.42181,27,-0.4218
GRCh38_ENSG00000138175,GRCh38_ARL3,18,0.09423,17,-0.0942
GRCh38_ENSG00000166272,GRCh38_WBP1L,39,-0.5353,57,0.53535
GRCh38_ENSG00000166275,GRCh38_BORCS7,20,0.06577,19,-0.0657
GRCh38_ENSG00000076685,GRCh38_NT5C2,46,-0.8625,83,0.86255
GRCh38_ENSG00000173915,GRCh38_ATP5MD,233,-0.2432,276,0.24329
GRCh38_ENSG00000148843,GRCh38_PDCD11,34,0.22828,29,-0.2282
GRCh38_ENSG00000107957,GRCh38_SH3PXD2A,65,-0.6181,100,0.61819
GRCh38_ENSG00000107960,GRCh38_STN1,13,-0.4604,18,0.46041
GRCh38_ENSG00000065613,GRCh38_SLK,32,-1.4041,86,1.40414
GRCh38_ENSG00000065618,GRCh38_COL17A1,377,-0.7159,620,0.71596
GRCh38_ENSG00000148834,GRCh38_GSTO1,134,-0.6852,216,0.68523
GRCh38_ENSG00000148841,GRCh38_ITPRIP,32,-0.7146,53,0.71461
GRCh38_ENSG00000108039,GRCh38_XPNPEP1,35,0.11417,32,-0.1141
GRCh38_ENSG00000148700,GRCh38_ADD3,17,-0.0323,17,0.03236
GRCh38_ENSG00000119950,GRCh38_MXI1,17,0.11223,16,-0.1122
GRCh38_ENSG00000119953,GRCh38_SMNDC1,19,-0.2878,24,0.28783
GRCh38_ENSG00000138166,GRCh38_DUSP5,55,0.88515,29,-0.8851
GRCh38_ENSG00000108055,GRCh38_SMC3,31,0.11393,29,-0.1139
GRCh38_ENSG00000150593,GRCh38_PDCD4,37,-0.6358,58,0.63588
GRCh38_ENSG00000108061,GRCh38_SHOC2,18,-0.3842,23,0.38427
GRCh38_ENSG00000197142,GRCh38_ACSL5,25,0.36856,19,-0.3685
GRCh38_ENSG00000023041,GRCh38_ZDHHC6,18,-0.9355,34,0.93550
GRCh38_ENSG00000151532,GRCh38_VTI1A,4,-1.8810,17,1.88103
GRCh38_ENSG00000165806,GRCh38_CASP7,44,0.19136,39,-0.1913
GRCh38_ENSG00000196865,GRCh38_NHLRC2,6,-1.3485,17,1.34851
GRCh38_ENSG00000165813,GRCh38_CCDC186,22,-0.3370,28,0.33707
GRCh38_ENSG00000169129,GRCh38_AFAP1L2,22,-0.9451,43,0.94515
GRCh38_ENSG00000099204,GRCh38_ABLIM1,37,-1.8285,131,1.82850
GRCh38_ENSG00000187164,GRCh38_SHTN1,13,-0.5804,20,0.58045
GRCh38_ENSG00000165650,GRCh38_PDZD8,7,-1.3909,19,1.39093
GRCh38_ENSG00000165669,GRCh38_FAM204A,22,-0.3748,28,0.37486
GRCh38_ENSG00000151893,GRCh38_CACUL1,29,-0.9516,56,0.95162
GRCh38_ENSG00000107581,GRCh38_EIF3A,85,-0.4660,118,0.46608
GRCh38_ENSG00000119979,GRCh38_DENND10,32,-0.4539,44,0.45390
GRCh38_ENSG00000183605,GRCh38_SFXN4,16,0.08638,15,-0.0863
GRCh38_ENSG00000165672,GRCh38_PRDX3,31,-0.5618,47,0.56188
GRCh38_ENSG00000148908,GRCh38_RGS10,26,-0.1434,29,0.14347
GRCh38_ENSG00000151923,GRCh38_TIAL1,63,-0.1630,71,0.16309
GRCh38_ENSG00000151929,GRCh38_BAG3,43,-1.0854,91,1.08543
GRCh38_ENSG00000198825,GRCh38_INPP5F,14,-0.2065,16,0.20653
GRCh38_ENSG00000197771,GRCh38_MCMBP,20,-0.3848,27,0.38486
GRCh38_ENSG00000107651,GRCh38_SEC23IP,22,-0.5428,33,0.54282
GRCh38_ENSG00000120008,GRCh38_WDR11,31,0.25315,26,-0.2531
GRCh38_ENSG00000107669,GRCh38_ATE1,17,-0.3269,21,0.32692
GRCh38_ENSG00000107672,GRCh38_NSMCE4A,39,0.81200,22,-0.8120
GRCh38_ENSG00000138162,GRCh38_TACC2,19,-1.1961,43,1.19610
GRCh38_ENSG00000107679,GRCh38_PLEKHA1,12,-1.0374,24,1.03743
GRCh38_ENSG00000166033,GRCh38_HTRA1,183,0.28997,150,-0.2899
GRCh38_ENSG00000154473,GRCh38_BUB3,43,-0.5323,62,0.53234
GRCh38_ENSG00000182022,GRCh38_CHST15,67,0.98971,33,-0.9897
GRCh38_ENSG00000065154,GRCh38_OAT,33,0.63773,21,-0.6377
GRCh38_ENSG00000107902,GRCh38_LHPP,12,-0.6142,19,0.61427
GRCh38_ENSG00000189319,GRCh38_FAM53B,27,-0.1794,31,0.17945
GRCh38_ENSG00000203791,GRCh38_EEF1AKMT2,8,-0.6545,13,0.65455
GRCh38_ENSG00000165660,GRCh38_ABRAXAS2,6,-1.1098,13,1.10980
GRCh38_ENSG00000019995,GRCh38_ZRANB1,21,-0.6803,34,0.68032
GRCh38_ENSG00000175029,GRCh38_CTBP2,28,-0.3304,35,0.33045
GRCh38_ENSG00000188690,GRCh38_UROS,26,0.00384,26,-0.0038
GRCh38_ENSG00000107949,GRCh38_BCCIP,17,-0.3565,22,0.35652
GRCh38_ENSG00000089876,GRCh38_DHX32,16,-1.1368,35,1.13684
GRCh38_ENSG00000148848,GRCh38_ADAM12,47,0.59481,31,-0.5948
GRCh38_ENSG00000150760,GRCh38_DOCK1,11,-1.0993,23,1.09933
GRCh38_ENSG00000132334,GRCh38_PTPRE,34,0.04453,33,-0.0445
GRCh38_ENSG00000148773,GRCh38_MKI67,13,-1.3052,32,1.30526
GRCh38_ENSG00000170430,GRCh38_MGMT,40,0.83486,22,-0.8348
GRCh38_ENSG00000108010,GRCh38_GLRX3,56,-0.6017,86,0.60178
GRCh38_ENSG00000175470,GRCh38_PPP2R2D,24,-0.3850,31,0.38509
GRCh38_ENSG00000176171,GRCh38_BNIP3,22,-0.7865,39,0.78655
GRCh38_ENSG00000171813,GRCh38_PWWP2B,7,-1.0403,14,1.04034
GRCh38_ENSG00000068383,GRCh38_INPP5A,20,0.36007,16,-0.3600
GRCh38_ENSG00000151651,GRCh38_ADAM8,52,-0.5007,74,0.50074
GRCh38_ENSG00000130640,GRCh38_TUBGCP2,60,0.13130,55,-0.1313
GRCh38_ENSG00000198546,GRCh38_ZNF511,13,-0.7452,23,0.74529
GRCh38_ENSG00000127884,GRCh38_ECHS1,56,-0.3625,73,0.36256
GRCh38_ENSG00000148824,GRCh38_MTG1,54,0.48852,39,-0.4885
GRCh38_ENSG00000230724,GRCh38_LINC01001,12,-0.1058,13,0.10580
GRCh38_ENSG00000177951,GRCh38_BET1L,52,0.79978,30,-0.7997
GRCh38_ENSG00000177963,GRCh38_RIC8A,75,-0.1629,83,0.16292
GRCh38_ENSG00000142082,GRCh38_SIRT3,19,0.38481,14,-0.3848
GRCh38_ENSG00000185627,GRCh38_PSMD13,66,-0.6326,103,0.63264
GRCh38_ENSG00000142102,GRCh38_PGGHG,81,0.17129,72,-0.1712
GRCh38_ENSG00000185201,GRCh38_IFITM2,198,1.16312,88,-1.1631
GRCh38_ENSG00000185885,GRCh38_IFITM1,146,0.55572,99,-0.5557
GRCh38_ENSG00000142089,GRCh38_IFITM3,888,0.13255,810,-0.1325
GRCh38_ENSG00000184363,GRCh38_PKP3,151,-0.9756,297,0.97564
GRCh38_ENSG00000185187,GRCh38_SIGIRR,35,0.46556,25,-0.4655
GRCh38_ENSG00000185101,GRCh38_ANO9,11,-1.4969,31,1.49695
GRCh38_ENSG00000174915,GRCh38_PTDSS2,19,0.61180,12,-0.6118
GRCh38_ENSG00000023191,GRCh38_RNH1,183,-0.4952,258,0.49526
GRCh38_ENSG00000174775,GRCh38_HRAS,42,-1.1782,96,1.17828
GRCh38_ENSG00000099849,GRCh38_RASSF7,34,0.36014,26,-0.3601
GRCh38_ENSG00000070047,GRCh38_PHRF1,26,-0.0473,27,0.04735
GRCh38_ENSG00000185507,GRCh38_IRF7,137,0.17469,121,-0.1746
GRCh38_ENSG00000177030,GRCh38_DEAF1,22,0.00110,22,-0.0011
GRCh38_ENSG00000177106,GRCh38_EPS8L2,55,-0.9561,107,0.95619
GRCh38_ENSG00000177042,GRCh38_TMEM80,12,-0.8295,21,0.82957
GRCh38_ENSG00000177156,GRCh38_TALDO1,87,-0.7468,147,0.74683
GRCh38_ENSG00000177225,GRCh38_GATD1,19,0.06724,18,-0.0672
GRCh38_ENSG00000177542,GRCh38_SLC25A22,15,0.24145,13,-0.2414
GRCh38_ENSG00000177595,GRCh38_PIDD1,21,0.91682,11,-0.9168
GRCh38_ENSG00000177600,GRCh38_RPLP2,1055,-0.3311,1327,0.33115
GRCh38_ENSG00000177666,GRCh38_PNPLA2,81,0.91684,43,-0.9168
GRCh38_ENSG00000177697,GRCh38_CD151,230,-0.0611,240,0.06112
GRCh38_ENSG00000177700,GRCh38_POLR2L,271,-0.0639,284,0.06395
GRCh38_ENSG00000214063,GRCh38_TSPAN4,99,1.07547,47,-1.0754
GRCh38_ENSG00000177830,GRCh38_CHID1,60,0.24524,51,-0.2452
GRCh38_ENSG00000183020,GRCh38_AP2A2,47,0.21852,40,-0.2185
GRCh38_ENSG00000078902,GRCh38_TOLLIP,71,-0.7604,121,0.76042
GRCh38_ENSG00000182208,GRCh38_MOB2,35,-0.1816,39,0.18168
GRCh38_ENSG00000244242,GRCh38_IFITM10,15,-0.5303,21,0.53033
GRCh38_ENSG00000117984,GRCh38_CTSD,535,-0.7613,906,0.76137
GRCh38_ENSG00000130592,GRCh38_LSP1,68,0.49752,48,-0.4975
GRCh38_ENSG00000214026,GRCh38_MRPL23,55,-0.1156,60,0.11562
GRCh38_ENSG00000130600,GRCh38_H19,73,-0.1444,80,0.14443
GRCh38_ENSG00000183734,GRCh38_ASCL2,19,0.29720,15,-0.2972
GRCh38_ENSG00000110651,GRCh38_CD81,363,0.13740,330,-0.1374
GRCh38_ENSG00000184281,GRCh38_TSSC4,35,0.02075,35,-0.0207
GRCh38_ENSG00000110628,GRCh38_SLC22A18,8,-1.2776,20,1.27762
GRCh38_ENSG00000181649,GRCh38_PHLDA2,57,-0.8267,101,0.82677
GRCh38_ENSG00000205531,GRCh38_NAP1L4,107,-0.0113,108,0.01136
GRCh38_ENSG00000110619,GRCh38_CARS,58,0.17646,51,-0.1764
GRCh38_ENSG00000021762,GRCh38_OSBPL5,14,0.22662,12,-0.2266
GRCh38_ENSG00000005801,GRCh38_ZNF195,12,-0.1790,14,0.17905
GRCh38_ENSG00000110713,GRCh38_NUP98,22,-0.8095,39,0.80955
GRCh38_ENSG00000148985,GRCh38_PGAP2,14,-0.4768,19,0.47687
GRCh38_ENSG00000177105,GRCh38_RHOG,80,-0.3931,105,0.39312
GRCh38_ENSG00000167323,GRCh38_STIM1,24,-1.0569,51,1.05697
GRCh38_ENSG00000167325,GRCh38_RRM1,26,-0.6610,42,0.66109
GRCh38_ENSG00000132109,GRCh38_TRIM21,8,-1.5677,25,1.56770
GRCh38_ENSG00000132256,GRCh38_TRIM5,20,-0.6189,31,0.61891
GRCh38_ENSG00000132274,GRCh38_TRIM22,77,-0.5000,110,0.50001
GRCh38_ENSG00000051009,GRCh38_FAM160A2,17,0.05674,16,-0.0567
GRCh38_ENSG00000170955,GRCh38_CAVIN3,100,0.40539,75,-0.4053
GRCh38_ENSG00000166311,GRCh38_SMPD1,46,0.35430,36,-0.3543
GRCh38_ENSG00000132254,GRCh38_ARFIP2,52,0.32263,41,-0.3226
GRCh38_ENSG00000132286,GRCh38_TIMM10B,19,-0.3813,25,0.38130
GRCh38_ENSG00000166333,GRCh38_ILK,70,0.33106,55,-0.3310
GRCh38_ENSG00000166337,GRCh38_TAF10,96,-0.2976,118,0.29760
GRCh38_ENSG00000166340,GRCh38_TPP1,105,-0.2911,129,0.29113
GRCh38_ENSG00000158042,GRCh38_MRPL17,24,-0.7063,39,0.70633
GRCh38_ENSG00000166387,GRCh38_PPFIBP2,20,-0.4731,28,0.47313
GRCh38_ENSG00000166394,GRCh38_CYB5R2,20,-0.8173,35,0.81733
GRCh38_ENSG00000182261,GRCh38_NLRP10,2,-3.5733,27,3.57338
