Feature,Normalized.Dispersion
GRCh38_ENSG00000135406,NaN
GRCh38_ENSG00000135451,-0.25195289141650673
GRCh38_ENSG00000186897,NaN
GRCh38_ENSG00000178401,NaN
GRCh38_ENSG00000123352,2.671364071270154
GRCh38_ENSG00000135519,0.7445494713834798
GRCh38_ENSG00000187778,0.49289689367927636
GRCh38_ENSG00000110844,-1.8085366007903263
GRCh38_ENSG00000257964,NaN
GRCh38_ENSG00000135436,-1.2711899117593395
GRCh38_ENSG00000161791,0.4870019052869354
GRCh38_ENSG00000139644,-0.8021453520032943
GRCh38_ENSG00000167566,1.4533266297185927
GRCh38_ENSG00000258057,3.6804336869544265
GRCh38_ENSG00000186666,0.6588210434884652
GRCh38_ENSG00000257253,1.2428803588517168
GRCh38_ENSG00000135472,1.320668526490697
GRCh38_ENSG00000257771,NaN
GRCh38_ENSG00000257588,NaN
GRCh38_ENSG00000161798,-0.5704079848964548
GRCh38_ENSG00000086159,-2.279254783515672
GRCh38_ENSG00000161800,0.5745784039745494
GRCh38_ENSG00000110881,-2.2946657326095456
GRCh38_ENSG00000066117,-0.8279658221967151
GRCh38_ENSG00000167588,0.3942162449602035
GRCh38_ENSG00000178449,0.5380217964203853
GRCh38_ENSG00000272368,2.8673773239272773
GRCh38_ENSG00000139624,1.3140060404467662
GRCh38_ENSG00000050405,1.084288286766648
GRCh38_ENSG00000257298,2.4067823767585965
GRCh38_ENSG00000185958,NaN
GRCh38_ENSG00000161813,-0.8213099839251494
GRCh38_ENSG00000066084,-0.34563373681688103
GRCh38_ENSG00000123268,0.12037957620355692
GRCh38_ENSG00000185432,0.9522469728921376
GRCh38_ENSG00000274156,1.0923205289668236
GRCh38_ENSG00000214511,NaN
GRCh38_ENSG00000274797,NaN
GRCh38_ENSG00000110911,1.6804107387635274
GRCh38_ENSG00000050426,1.1406984476699489
GRCh38_ENSG00000110925,-0.5602547844535533
GRCh38_ENSG00000135457,-1.29105328091684
GRCh38_ENSG00000184271,-1.7778692732050363
GRCh38_ENSG00000278126,-0.7585002724118124
GRCh38_ENSG00000183283,0.5301004181311995
GRCh38_ENSG00000170545,-0.3909029866131831
GRCh38_ENSG00000110934,-0.5301295987698704
GRCh38_ENSG00000139629,-1.3654074708429889
GRCh38_ENSG00000050438,2.142382182804686
GRCh38_ENSG00000196876,7.038900602310767
GRCh38_ENSG00000284730,0.5031376167239784
GRCh38_ENSG00000261308,-0.8374282416127093
GRCh38_ENSG00000139567,-0.27026560836926905
GRCh38_ENSG00000135503,-0.8422249651381615
GRCh38_ENSG00000161835,0.19957494171885246
GRCh38_ENSG00000123358,-1.9275768886080527
GRCh38_ENSG00000123395,-1.6249849608163398
GRCh38_ENSG00000284791,-1.3863855647907282
GRCh38_ENSG00000258279,-0.6726142115647664
GRCh38_ENSG00000167767,0.43027455917412166
GRCh38_ENSG00000257137,2.650888533283655
GRCh38_ENSG00000135480,-1.018336719993269
GRCh38_ENSG00000170442,0.09223694990624506
GRCh38_ENSG00000257830,NaN
GRCh38_ENSG00000205426,-0.724603538514558
GRCh38_ENSG00000287051,1.5697399803216407
GRCh38_ENSG00000257829,NaN
GRCh38_ENSG00000170523,NaN
GRCh38_ENSG00000135443,NaN
GRCh38_ENSG00000161850,2.233147540945157
GRCh38_ENSG00000170454,-1.2895869277749898
GRCh38_ENSG00000185479,-1.7218474965361399
GRCh38_ENSG00000170465,-1.5529823210308797
GRCh38_ENSG00000205420,-1.7387277099791707
GRCh38_ENSG00000186081,-1.6727628837174764
GRCh38_ENSG00000139648,NaN
GRCh38_ENSG00000170484,NaN
GRCh38_ENSG00000170486,-1.4459977043376735
GRCh38_ENSG00000186049,NaN
GRCh38_ENSG00000172867,-0.3615371953700164
GRCh38_ENSG00000167768,-1.3305171826482076
GRCh38_ENSG00000189182,-0.026657717043797876
GRCh38_ENSG00000185069,-1.4666194597191662
GRCh38_ENSG00000186442,4.1857800664531934
GRCh38_ENSG00000170477,-0.7348668567733845
GRCh38_ENSG00000185640,-1.7312257124729977
GRCh38_ENSG00000170423,-0.5573764625980532
GRCh38_ENSG00000170421,-0.5015428110766011
GRCh38_ENSG00000111057,-1.61927042197453
GRCh38_ENSG00000063046,1.6692242515531193
GRCh38_ENSG00000257475,NaN
GRCh38_ENSG00000257337,0.254808703870176
GRCh38_ENSG00000111077,-0.783589695745078
GRCh38_ENSG00000167778,-0.8575663028231858
GRCh38_ENSG00000167779,3.5919537784729316
GRCh38_ENSG00000167780,-1.2412686816948573
GRCh38_ENSG00000139631,0.26285159685771103
GRCh38_ENSG00000139651,0.6546766861613542
GRCh38_ENSG00000139626,1.0851301240912483
GRCh38_ENSG00000172819,5.570540002204786
GRCh38_ENSG00000182544,3.497607662317826
GRCh38_ENSG00000135476,-0.3046635950675117
GRCh38_ENSG00000123349,1.1125583555435425
GRCh38_ENSG00000257605,0.9925405171434446
GRCh38_ENSG00000139637,0.6786331837008387
GRCh38_ENSG00000094914,-0.5500399176940914
GRCh38_ENSG00000185591,6.650092087773886
GRCh38_ENSG00000135409,NaN
GRCh38_ENSG00000205352,-0.9634515366710459
GRCh38_ENSG00000197111,-1.0410658871766665
GRCh38_ENSG00000139625,-0.7547299533739982
GRCh38_ENSG00000270175,0.217989042407159
GRCh38_ENSG00000139546,-1.616068889022129
GRCh38_ENSG00000139574,-1.368919827539134
GRCh38_ENSG00000170653,-0.583064547568454
GRCh38_ENSG00000135390,0.9797599181643121
GRCh38_ENSG00000012822,0.000940617178846324
GRCh38_ENSG00000260492,NaN
GRCh38_ENSG00000249641,-0.7664628329176401
GRCh38_ENSG00000123364,-0.32573631119714264
GRCh38_ENSG00000228630,2.9312127356699476
GRCh38_ENSG00000123388,-1.1934940648558787
GRCh38_ENSG00000180818,-2.0655335767671343
GRCh38_ENSG00000197757,0.4038470732014461
GRCh38_ENSG00000250133,0.9506288917650292
GRCh38_ENSG00000180806,-0.5370757974239866
GRCh38_ENSG00000250451,3.5784141946596693
GRCh38_ENSG00000037965,-2.6721554467638504
GRCh38_ENSG00000198353,-0.6773028017022813
GRCh38_ENSG00000172789,-1.0127587779357183
GRCh38_ENSG00000248265,-3.5790057601814618
GRCh38_ENSG00000249388,NaN
GRCh38_ENSG00000250432,-1.579233014294413
GRCh38_ENSG00000123415,-0.7223750511228425
GRCh38_ENSG00000250742,-1.0159496227807088
GRCh38_ENSG00000248576,NaN
GRCh38_ENSG00000094916,1.3785057034844115
GRCh38_ENSG00000135486,-0.49166113709340703
GRCh38_ENSG00000123405,-0.19325150825827764
GRCh38_ENSG00000111481,-0.8142939984527199
GRCh38_ENSG00000258137,NaN
GRCh38_ENSG00000139572,-0.7306215635799428
GRCh38_ENSG00000161642,-0.9033735440505216
GRCh38_ENSG00000161638,-2.07645865912196
GRCh38_ENSG00000170627,-0.012531482519168856
GRCh38_ENSG00000123338,-0.22897601998184985
GRCh38_ENSG00000123360,-0.24650858305810103
GRCh38_ENSG00000172551,-0.21738426404657327
GRCh38_ENSG00000135426,0.5350954246641458
GRCh38_ENSG00000258763,1.7120992516709024
GRCh38_ENSG00000170439,1.1389407627040116
GRCh38_ENSG00000135424,-1.02346406225538
GRCh38_ENSG00000135441,-0.3941807746264961
GRCh38_ENSG00000135437,-0.7777151201182378
GRCh38_ENSG00000135404,0.039449152688669026
GRCh38_ENSG00000258056,2.6526844123181723
GRCh38_ENSG00000135414,2.944014283630491
GRCh38_ENSG00000205323,-0.6506785579364653
GRCh38_ENSG00000123353,2.7683473842161614
GRCh38_ENSG00000135392,0.38113862791286973
GRCh38_ENSG00000123342,-1.4493701919031796
GRCh38_ENSG00000170473,-0.22879219749213872
GRCh38_ENSG00000065357,-0.6904838595843775
GRCh38_ENSG00000273973,NaN
GRCh38_ENSG00000185664,-1.5064117876703207
GRCh38_ENSG00000123374,1.4756416661707372
GRCh38_ENSG00000111540,-0.245672241188602
GRCh38_ENSG00000139531,-1.5458320327334052
GRCh38_ENSG00000123411,-0.5894481897950853
GRCh38_ENSG00000197728,-1.2216009804038377
GRCh38_ENSG00000065361,0.37839161395331417
GRCh38_ENSG00000170515,1.2175234418950172
GRCh38_ENSG00000257553,NaN
GRCh38_ENSG00000229117,-1.583538252394331
GRCh38_ENSG00000139641,-1.2175033317181667
GRCh38_ENSG00000135482,0.824485022240628
GRCh38_ENSG00000196465,-0.9859070144051943
GRCh38_ENSG00000092841,-1.3511136504070898
GRCh38_ENSG00000139613,-0.03668384525668442
GRCh38_ENSG00000181852,2.3576348018709274
GRCh38_ENSG00000139579,-1.072466548706642
GRCh38_ENSG00000139540,NaN
GRCh38_ENSG00000139645,3.527335686829172
GRCh38_ENSG00000135469,-1.279826372408852
GRCh38_ENSG00000258260,NaN
GRCh38_ENSG00000062485,-1.7351622070275814
GRCh38_ENSG00000257303,-0.0894846614342454
GRCh38_ENSG00000257727,4.634068747360304
GRCh38_ENSG00000135473,-1.2044216710837938
GRCh38_ENSG00000110944,-2.0948602782826717
GRCh38_ENSG00000170581,0.9324122486092471
GRCh38_ENSG00000175336,NaN
GRCh38_ENSG00000276272,NaN
GRCh38_ENSG00000111602,-0.6258022440927147
GRCh38_ENSG00000135517,NaN
GRCh38_ENSG00000176422,-1.5849763010577353
GRCh38_ENSG00000135423,0.9172321644195869
GRCh38_ENSG00000076067,0.17665424012079375
GRCh38_ENSG00000076108,0.15874196858558445
GRCh38_ENSG00000110955,-0.4374522135383756
GRCh38_ENSG00000110958,2.767720972474847
GRCh38_ENSG00000196531,-1.1979719648239617
GRCh38_ENSG00000198056,-0.7641178127900808
GRCh38_ENSG00000025423,0.46983210614258886
GRCh38_ENSG00000170426,0.08220560819198426
GRCh38_ENSG00000139547,2.4910606324989515
GRCh38_ENSG00000166856,NaN
GRCh38_ENSG00000166860,1.8630031570060657
GRCh38_ENSG00000166863,NaN
GRCh38_ENSG00000166866,0.881566138974711
GRCh38_ENSG00000166881,2.379297643116623
GRCh38_ENSG00000166886,0.7136696256238914
GRCh38_ENSG00000166888,-1.1836003234375905
GRCh38_ENSG00000123384,0.495731963500202
GRCh38_ENSG00000182379,0.26453570216154376
GRCh38_ENSG00000276727,0.8672662706234563
GRCh38_ENSG00000182199,2.9054050959978714
GRCh38_ENSG00000185633,7.130924498862067
GRCh38_ENSG00000185482,-1.2719265317360495
GRCh38_ENSG00000179912,4.311204334085697
GRCh38_ENSG00000175189,NaN
GRCh38_ENSG00000139269,0.06430332714697523
GRCh38_ENSG00000287200,0.05484905904691498
GRCh38_ENSG00000111087,3.374944810805706
GRCh38_ENSG00000123329,-1.656312201355423
GRCh38_ENSG00000166986,-0.9590757400446551
GRCh38_ENSG00000175197,1.3491374476585942
GRCh38_ENSG00000166987,3.819422055882295
GRCh38_ENSG00000175203,-1.4834906715159941
GRCh38_ENSG00000155980,3.3912115274785606
GRCh38_ENSG00000166908,1.728053665228493
GRCh38_ENSG00000178498,-1.4387698176242634
GRCh38_ENSG00000240771,1.684766970253874
GRCh38_ENSG00000224713,NaN
GRCh38_ENSG00000135502,-2.2443926870148387
GRCh38_ENSG00000135454,-0.3865994632363024
GRCh38_ENSG00000135506,-0.16264976875811474
GRCh38_ENSG00000257342,NaN
GRCh38_ENSG00000135439,0.32364938664168014
GRCh38_ENSG00000255737,0.1426118751412977
GRCh38_ENSG00000135452,1.9945501534971017
GRCh38_ENSG00000135446,1.30306459562292
GRCh38_ENSG00000139266,0.5870298747379442
GRCh38_ENSG00000111012,1.400878955487206
GRCh38_ENSG00000037897,-1.544199962152782
GRCh38_ENSG00000123427,-1.471236460691949
GRCh38_ENSG00000123297,6.261011757062087
GRCh38_ENSG00000135407,0.7064617906793957
GRCh38_ENSG00000270039,0.25990505691276106
GRCh38_ENSG00000269903,0.26788526885407216
GRCh38_ENSG00000175215,-1.0604458304367566
GRCh38_ENSG00000273805,1.1126717014177627
GRCh38_ENSG00000166896,8.332608326934245
GRCh38_ENSG00000257698,-1.173064794148845
GRCh38_ENSG00000257259,NaN
GRCh38_ENSG00000139263,1.665398909615632
GRCh38_ENSG00000286351,NaN
GRCh38_ENSG00000257230,NaN
GRCh38_ENSG00000118596,1.7535734928688644
GRCh38_ENSG00000198673,2.044417941134978
GRCh38_ENSG00000257880,NaN
GRCh38_ENSG00000135655,-0.9474946092246935
GRCh38_ENSG00000061987,11.28403353640513
GRCh38_ENSG00000221949,-2.4467309362272287
GRCh38_ENSG00000257354,-0.4521281882433619
GRCh38_ENSG00000275180,-1.0844764766100046
GRCh38_ENSG00000111110,-1.1395914180578388
GRCh38_ENSG00000166148,-0.9993401465868633
GRCh38_ENSG00000177990,-0.9143432739130951
GRCh38_ENSG00000118600,0.004463060731163122
GRCh38_ENSG00000196935,0.20541145446548917
GRCh38_ENSG00000256571,NaN
GRCh38_ENSG00000174206,0.47621725257926373
GRCh38_ENSG00000184575,1.2169077391085745
GRCh38_ENSG00000277895,0.9339770577115698
GRCh38_ENSG00000183735,-0.4242164975112789
GRCh38_ENSG00000153179,0.28851367291200575
GRCh38_ENSG00000256314,NaN
GRCh38_ENSG00000135677,3.1769076347545853
GRCh38_ENSG00000111490,0.19477780576558323
GRCh38_ENSG00000255693,-3.2687122822329657
GRCh38_ENSG00000156076,NaN
GRCh38_ENSG00000174106,-0.2687201786077604
GRCh38_ENSG00000276853,-0.29460970715907786
GRCh38_ENSG00000174099,1.2372216293207812
GRCh38_ENSG00000250280,NaN
GRCh38_ENSG00000256268,1.8177928798185825
GRCh38_ENSG00000149948,-1.0283007191730382
GRCh38_ENSG00000277945,-1.8122956769945096
GRCh38_ENSG00000197301,-0.581883415077603
GRCh38_ENSG00000139233,0.19306889900922483
GRCh38_ENSG00000239335,NaN
GRCh38_ENSG00000155957,-0.1954437496139634
GRCh38_ENSG00000090376,1.6311019545167382
GRCh38_ENSG00000127311,2.567163278768738
GRCh38_ENSG00000155974,-0.2706446213705145
GRCh38_ENSG00000257083,NaN
GRCh38_ENSG00000111530,-1.3718223611741494
GRCh38_ENSG00000203585,22.10756342333468
GRCh38_ENSG00000127334,3.8946688896007835
GRCh38_ENSG00000255772,NaN
GRCh38_ENSG00000255733,0.7529634110011072
GRCh38_ENSG00000111537,0.5058364860839821
GRCh38_ENSG00000111536,0.9406498909409898
GRCh38_ENSG00000111554,0.23191053381360377
GRCh38_ENSG00000251301,1.118687694559089
GRCh38_ENSG00000273824,-0.11081704005293641
GRCh38_ENSG00000127314,2.306002727233475
GRCh38_ENSG00000247363,NaN
GRCh38_ENSG00000111581,-0.7969847621157733
GRCh38_ENSG00000175782,0.32515141092341626
GRCh38_ENSG00000135679,1.2904199179632994
GRCh38_ENSG00000257181,NaN
GRCh38_ENSG00000135678,1.0290303571212827
GRCh38_ENSG00000111605,5.415279516267556
GRCh38_ENSG00000274979,NaN
GRCh38_ENSG00000090382,-0.7902754228162565
GRCh38_ENSG00000257764,1.5186122798559814
GRCh38_ENSG00000127337,0.2897390907949283
GRCh38_ENSG00000166225,1.5568257352279886
GRCh38_ENSG00000166226,-1.0453505270279897
GRCh38_ENSG00000127325,0.5140166786007215
GRCh38_ENSG00000127328,-0.551525736693433
GRCh38_ENSG00000166268,-0.40503828421675525
GRCh38_ENSG00000257815,-1.1031406337970282
GRCh38_ENSG00000257139,NaN
GRCh38_ENSG00000257613,0.12392335887348872
GRCh38_ENSG00000287132,2.3474158311587394
GRCh38_ENSG00000111596,-0.04255853050002806
GRCh38_ENSG00000135643,-0.240933901554897
GRCh38_ENSG00000258168,NaN
GRCh38_ENSG00000127329,1.7563601293858968
GRCh38_ENSG00000277247,7.720615554665826
GRCh38_ENSG00000153233,-0.9328107263632532
GRCh38_ENSG00000258053,0.318805938460374
GRCh38_ENSG00000127324,NaN
GRCh38_ENSG00000139292,-0.29729818297006766
GRCh38_ENSG00000277223,NaN
GRCh38_ENSG00000133858,18.882520057598118
GRCh38_ENSG00000173451,0.273731178685329
GRCh38_ENSG00000139291,-1.3579294749584374
GRCh38_ENSG00000257515,NaN
GRCh38_ENSG00000080371,-0.34865199689448984
GRCh38_ENSG00000121749,1.2753902214064434
GRCh38_ENSG00000072657,NaN
GRCh38_ENSG00000253719,2.729160619254036
GRCh38_ENSG00000257434,NaN
GRCh38_ENSG00000180881,-1.6637795380610183
GRCh38_ENSG00000273987,0.728379699320215
GRCh38_ENSG00000180481,0.6794634594008244
GRCh38_ENSG00000139278,0.1656392788634111
GRCh38_ENSG00000257497,-0.47095341712959704
GRCh38_ENSG00000111615,0.5136454369554168
GRCh38_ENSG00000286259,NaN
GRCh38_ENSG00000257329,-2.065129964854217
GRCh38_ENSG00000139289,1.3524228966719116
GRCh38_ENSG00000257839,2.807369788886882
GRCh38_ENSG00000187109,1.5526532020552175
GRCh38_ENSG00000257219,0.152789936770394
GRCh38_ENSG00000179941,-1.6240420902483332
GRCh38_ENSG00000091039,0.0696724924884346
GRCh38_ENSG00000257526,0.22701188354323432
GRCh38_ENSG00000186908,4.142805634556499
GRCh38_ENSG00000175183,-1.0602576319910233
GRCh38_ENSG00000165891,-0.9132245054657333
GRCh38_ENSG00000067798,0.12974382414765745
GRCh38_ENSG00000258066,NaN
GRCh38_ENSG00000067715,-0.22277939554050055
GRCh38_ENSG00000257894,NaN
GRCh38_ENSG00000177425,-0.29720571150894337
GRCh38_ENSG00000058272,2.5373141709895095
GRCh38_ENSG00000277130,2.411690129755744
GRCh38_ENSG00000257557,0.6255030302077773
GRCh38_ENSG00000165899,-0.6017711902592676
GRCh38_ENSG00000139304,2.9167097074432657
GRCh38_ENSG00000111046,-2.018360790585407
GRCh38_ENSG00000111049,0.537276925698783
GRCh38_ENSG00000111052,1.6571475942149096
GRCh38_ENSG00000111058,3.2142615098507266
GRCh38_ENSG00000139220,2.65756340229291
GRCh38_ENSG00000133773,-0.18031742423839148
GRCh38_ENSG00000127720,-0.5779832432080497
GRCh38_ENSG00000179104,-0.7769498199021236
GRCh38_ENSG00000072041,-0.2075211282677397
GRCh38_ENSG00000180318,2.09472567977486
GRCh38_ENSG00000258815,2.93795499534333
GRCh38_ENSG00000198774,0.12441331697846449
GRCh38_ENSG00000133636,-1.4205340579022852
GRCh38_ENSG00000257940,NaN
GRCh38_ENSG00000133641,2.097456383452591
GRCh38_ENSG00000198707,1.9903772751499005
GRCh38_ENSG00000139324,0.730689064090791
GRCh38_ENSG00000049130,-0.12422743588551685
GRCh38_ENSG00000281333,0.6698400677261815
GRCh38_ENSG00000246363,NaN
GRCh38_ENSG00000139318,2.4720069111731346
GRCh38_ENSG00000274021,2.4833898344162364
GRCh38_ENSG00000271327,-1.6659408385260563
GRCh38_ENSG00000271259,-1.230403531034191
GRCh38_ENSG00000139323,0.6956626621025342
GRCh38_ENSG00000257594,-1.4942030614085053
GRCh38_ENSG00000270344,-1.1247423272282828
GRCh38_ENSG00000258302,1.8437155256517506
GRCh38_ENSG00000070961,-0.3138587312985292
GRCh38_ENSG00000271614,-0.01774501709944459
GRCh38_ENSG00000257194,NaN
GRCh38_ENSG00000083782,0.4769507492279179
GRCh38_ENSG00000139329,-1.1379862249448724
GRCh38_ENSG00000011465,0.12415315010721979
GRCh38_ENSG00000258100,NaN
GRCh38_ENSG00000257893,NaN
GRCh38_ENSG00000257242,-0.3659400467716795
GRCh38_ENSG00000133639,1.00968427806465
GRCh38_ENSG00000245904,0.5570385058894972
GRCh38_ENSG00000277851,NaN
GRCh38_ENSG00000205057,3.6488732753028783
GRCh38_ENSG00000257127,NaN
GRCh38_ENSG00000205056,1.776949675607396
GRCh38_ENSG00000187510,0.1662353465935017
GRCh38_ENSG00000102189,0.8442533669761647
GRCh38_ENSG00000257322,NaN
GRCh38_ENSG00000173598,0.874195358936676
GRCh38_ENSG00000177889,0.002043672290443333
GRCh38_ENSG00000198015,-0.3629589242375824
GRCh38_ENSG00000246985,1.4909392308004035
GRCh38_ENSG00000120833,0.19867817005015614
GRCh38_ENSG00000169372,17.700006455752888
GRCh38_ENSG00000258274,NaN
GRCh38_ENSG00000258303,-1.332546885445565
GRCh38_ENSG00000271382,NaN
GRCh38_ENSG00000136040,4.882359292490172
GRCh38_ENSG00000258172,-0.06991203576671906
GRCh38_ENSG00000258365,-1.7953443064529242
GRCh38_ENSG00000173588,5.768848429101554
GRCh38_ENSG00000278916,1.7703599033840267
GRCh38_ENSG00000057704,-0.6958504115658488
GRCh38_ENSG00000184752,-0.24651800075166783
GRCh38_ENSG00000120798,0.4692985914982761
GRCh38_ENSG00000180263,1.2029287389010188
GRCh38_ENSG00000028203,0.9415740672752391
GRCh38_ENSG00000111142,-1.0433963943098894
GRCh38_ENSG00000074527,6.211395655958343
GRCh38_ENSG00000258343,NaN
GRCh38_ENSG00000139343,2.301673664069776
GRCh38_ENSG00000165972,NaN
GRCh38_ENSG00000139344,7.394413151969326
GRCh38_ENSG00000084110,-0.6565768223381805
GRCh38_ENSG00000257878,0.4513718089290363
GRCh38_ENSG00000111144,-0.7399063286819073
GRCh38_ENSG00000283422,NaN
GRCh38_ENSG00000111145,-0.5314291097594319
GRCh38_ENSG00000059758,-0.3437203801003718
GRCh38_ENSG00000188596,-0.14948345809598096
GRCh38_ENSG00000139350,-1.0979617736319038
GRCh38_ENSG00000245017,0.4983563173178694
GRCh38_ENSG00000257167,-1.371390800028076
GRCh38_ENSG00000120802,0.2152892582922867
GRCh38_ENSG00000075415,3.4223206150892396
GRCh38_ENSG00000166130,0.8205385470165273
GRCh38_ENSG00000120868,-1.045190319759954
GRCh38_ENSG00000185046,0.684125063147733
GRCh38_ENSG00000111647,14.323722418388046
GRCh38_ENSG00000075089,-0.41765312490002376
GRCh38_ENSG00000166153,-0.09468026846172263
GRCh38_ENSG00000136021,5.480962625604651
GRCh38_ENSG00000139354,-0.7492583859246003
GRCh38_ENSG00000120800,0.7573222770923932
GRCh38_ENSG00000120805,-1.110053300626979
GRCh38_ENSG00000196091,-1.7571243073063803
GRCh38_ENSG00000111666,-0.48741742144978906
GRCh38_ENSG00000139351,-1.3772627273722189
GRCh38_ENSG00000111670,0.6457305549938601
GRCh38_ENSG00000136048,-0.0338383767025047
GRCh38_ENSG00000120860,-1.3761448989871072
GRCh38_ENSG00000075188,-0.2323680506669717
GRCh38_ENSG00000185480,2.2492197250804513
GRCh38_ENSG00000183395,NaN
GRCh38_ENSG00000281344,2.5398016343354715
GRCh38_ENSG00000017427,0.3235432639342475
GRCh38_ENSG00000179088,1.947738560298584
GRCh38_ENSG00000136011,-0.7841903865376522
GRCh38_ENSG00000257681,1.2104654002351816
GRCh38_ENSG00000111696,0.6002997399869809
GRCh38_ENSG00000166598,-0.9742420685101206
GRCh38_ENSG00000204954,0.4232761250014486
GRCh38_ENSG00000139372,1.3705663135489923
GRCh38_ENSG00000120820,1.5504778251449183
GRCh38_ENSG00000111727,0.9099657248791543
GRCh38_ENSG00000120837,8.139825032615386
GRCh38_ENSG00000198431,2.150869366791092
GRCh38_ENSG00000255150,-1.559160280076383
GRCh38_ENSG00000171310,-0.7065400945207996
GRCh38_ENSG00000136052,-0.3301942890871347
GRCh38_ENSG00000286410,NaN
GRCh38_ENSG00000151131,0.9208048286802165
GRCh38_ENSG00000136010,1.373648003575337
GRCh38_ENSG00000136051,0.4798811796679824
GRCh38_ENSG00000136044,2.0317046649313246
GRCh38_ENSG00000235162,-1.1493001579004318
GRCh38_ENSG00000257859,NaN
GRCh38_ENSG00000074590,1.8886404082495263
GRCh38_ENSG00000136026,0.12398860248681856
GRCh38_ENSG00000277715,-1.9719055340782976
GRCh38_ENSG00000166046,0.8932810651266628
GRCh38_ENSG00000013503,-0.2723514647468679
GRCh38_ENSG00000111785,-1.268805618699932
GRCh38_ENSG00000260329,-0.8480245305196553
GRCh38_ENSG00000151135,1.226980383167461
GRCh38_ENSG00000120832,0.3567314730875634
GRCh38_ENSG00000008405,-1.1020034820161873
GRCh38_ENSG00000151136,-1.474629345556674
GRCh38_ENSG00000136045,-0.5391960959083782
GRCh38_ENSG00000110851,2.306367480092971
GRCh38_ENSG00000258136,NaN
GRCh38_ENSG00000187855,NaN
GRCh38_ENSG00000257398,NaN
GRCh38_ENSG00000075035,-0.06792155683394278
GRCh38_ENSG00000174600,-0.646724287179507
GRCh38_ENSG00000198855,-1.1282916704932373
GRCh38_ENSG00000075856,1.9588710600157118
GRCh38_ENSG00000287202,NaN
GRCh38_ENSG00000136003,-0.9592151613159462
GRCh38_ENSG00000183160,1.086322856584862
GRCh38_ENSG00000110876,-0.993693952949494
GRCh38_ENSG00000257221,2.7889171687974232
GRCh38_ENSG00000110880,-1.1018400744174526
GRCh38_ENSG00000084112,-1.0395257032153102
GRCh38_ENSG00000274598,NaN
GRCh38_ENSG00000135093,-0.5722226504346847
GRCh38_ENSG00000256262,-0.45222435958632096
GRCh38_ENSG00000189046,-0.6133654532683384
GRCh38_ENSG00000076248,-1.3429878004587772
GRCh38_ENSG00000256139,NaN
GRCh38_ENSG00000076555,2.955296486645161
GRCh38_ENSG00000174527,1.5732947517552145
GRCh38_ENSG00000255655,NaN
GRCh38_ENSG00000110906,-0.8848684285274251
GRCh38_ENSG00000151148,-1.3164220441447725
GRCh38_ENSG00000139428,-1.614745777956476
GRCh38_ENSG00000110921,-1.6762956845840415
GRCh38_ENSG00000139438,-0.4801651694460584
GRCh38_ENSG00000111199,-0.5287288938525747
GRCh38_ENSG00000139433,5.2800353271793
GRCh38_ENSG00000249094,NaN
GRCh38_ENSG00000139437,-0.1757085211516395
GRCh38_ENSG00000139436,0.9301814885692953
GRCh38_ENSG00000277299,NaN
GRCh38_ENSG00000076513,-1.1249689149604931
GRCh38_ENSG00000174456,-0.9429497694185403
GRCh38_ENSG00000277595,14.861630959089789
GRCh38_ENSG00000122970,10.220143213486475
GRCh38_ENSG00000174437,0.259095595580402
GRCh38_ENSG00000196510,-1.394935790925604
GRCh38_ENSG00000111229,-0.38341106907064304
GRCh38_ENSG00000111231,-0.7682426864728539
GRCh38_ENSG00000204856,-2.15626753850836
GRCh38_ENSG00000111237,-1.5701685801399385
GRCh38_ENSG00000151164,1.083067330159736
GRCh38_ENSG00000196850,1.3648278629304949
GRCh38_ENSG00000204852,0.0906170486636094
GRCh38_ENSG00000122986,2.2056484053244847
GRCh38_ENSG00000186298,-0.5201328514941553
GRCh38_ENSG00000173093,-3.345904653221979
GRCh38_ENSG00000111245,-0.9392001021204567
GRCh38_ENSG00000185847,0.12708994399998122
GRCh38_ENSG00000111249,NaN
GRCh38_ENSG00000198324,-1.6421217030279471
GRCh38_ENSG00000257595,-0.2630360747181719
GRCh38_ENSG00000111252,-0.46124915848256504
GRCh38_ENSG00000204842,1.6805944034944693
GRCh38_ENSG00000258099,NaN
GRCh38_ENSG00000089234,3.214197314072269
GRCh38_ENSG00000111271,-1.10052971597326
GRCh38_ENSG00000111275,-0.6628274041032384
GRCh38_ENSG00000234608,-1.2643502784415916
GRCh38_ENSG00000089022,-1.9192328307406867
GRCh38_ENSG00000198270,-0.433411451120938
GRCh38_ENSG00000089248,-2.266684056433961
GRCh38_ENSG00000274227,-0.9323020361089494
GRCh38_ENSG00000111300,1.5806514919411712
GRCh38_ENSG00000135148,-0.8553881028771962
GRCh38_ENSG00000173064,-0.448266587567539
GRCh38_ENSG00000089009,-1.2259100787300765
GRCh38_ENSG00000179295,1.8220414316810056
GRCh38_ENSG00000089127,0.2658509514520059
GRCh38_ENSG00000111331,1.1962393280233814
GRCh38_ENSG00000111335,1.0732752849249196
GRCh38_ENSG00000135144,-1.9607911890382936
GRCh38_ENSG00000111344,-0.5396019452241001
GRCh38_ENSG00000186710,0.7459387367483111
GRCh38_ENSG00000123064,-1.1489705323796557
GRCh38_ENSG00000139405,1.5778887776417774
GRCh38_ENSG00000166578,-0.61391775843535
GRCh38_ENSG00000186815,-1.2934477874613466
GRCh38_ENSG00000277566,-1.1042648536876012
